query_user_id,rank,candidate_user_id,score
user_043ea160,10,user_a16d1fb6,0.588274
user_043ea160,11,user_2e05a7a0,0.582799
user_043ea160,12,user_c8f82360,0.580574
user_043ea160,13,user_ffe2efae,0.579030
user_043ea160,14,user_07ec3726,0.572527
user_043ea160,15,user_c809e3d2,0.565911
user_04d29f9c,1,user_8006727d,0.833261
user_04d29f9c,2,user_cf393213,0.780931
user_04d29f9c,3,user_67acd9b1,0.777360
user_04d29f9c,4,user_6fbf6191,0.765732
user_04d29f9c,5,user_cbabbcee,0.749190
user_04d29f9c,6,user_46bb5302,0.742245
user_04d29f9c,7,user_25b48a9a,0.738818
user_04d29f9c,8,user_3b79395c,0.735268
user_04d29f9c,9,user_04d29f9c,0.724994
user_04d29f9c,10,user_9a5457b0,0.723113
user_04d29f9c,11,user_2c69b83e,0.723105
user_04d29f9c,12,user_b9b94432,0.722855
user_04d29f9c,13,user_02fecea2,0.717892
user_04d29f9c,14,user_a6c2e760,0.717477
user_04d29f9c,15,user_c50a487d,0.715039
user_04d8419e,1,user_c7beef01,0.818577
user_04d8419e,2,user_07ec3726,0.783421
user_04d8419e,3,user_9b6481e4,0.778287
user_04d8419e,4,user_2e05a7a0,0.755513
user_04d8419e,5,user_4a57e449,0.749996
user_04d8419e,6,user_a16d1fb6,0.748089
user_04d8419e,7,user_406c399e,0.739952
user_04d8419e,8,user_ab86ab82,0.729856
user_04d8419e,9,user_ffe2efae,0.725732
user_04d8419e,10,user_32934d38,0.725426
user_04d8419e,11,user_efb27a8e,0.719964
user_04d8419e,12,user_65d73ac1,0.719658
user_04d8419e,13,user_e7ff2beb,0.713816
user_04d8419e,14,user_3bc84c13,0.713413
user_04d8419e,15,user_94cad3a5,0.711820
user_0521a7ac,1,user_30802254,0.704609
user_0521a7ac,2,user_d849ac6e,0.702064
user_0521a7ac,3,user_38dc2894,0.668558
user_0521a7ac,4,user_0a3bcf86,0.667657
user_0521a7ac,5,user_cf393213,0.665324
user_0521a7ac,6,user_406c399e,0.660238
user_0521a7ac,7,user_94f185bc,0.657952
user_0521a7ac,8,user_74d27419,0.655134
user_0521a7ac,9,user_f930e37f,0.652952
user_0521a7ac,10,user_89e04335,0.652597
user_0521a7ac,11,user_69df6330,0.652000
user_0521a7ac,12,user_394c25cc,0.651964
user_0521a7ac,13,user_111cfe7d,0.648310
user_0521a7ac,14,user_91f807b9,0.647924
user_0521a7ac,15,user_8a760553,0.641946
user_058c1800,1,user_5881b259,0.859796
user_058c1800,2,user_7924afc9,0.858026
user_058c1800,3,user_fba6bcd4,0.849765
user_058c1800,4,user_1936a7c3,0.846420
user_058c1800,5,user_e6057285,0.846191
user_058c1800,6,user_2e81a539,0.840924
user_058c1800,7,user_c06d9b71,0.840398
user_058c1800,8,user_c39d41d7,0.837068
user_058c1800,9,user_a743aff9,0.836419
user_058c1800,10,user_e59c000f,0.833687
user_058c1800,11,user_bbe73426,0.832871
user_058c1800,12,user_7b052f32,0.830531
user_058c1800,13,user_7f56f9a5,0.825180
user_058c1800,14,user_6d071251,0.823483
user_058c1800,15,user_ebddf9c1,0.820479
user_0697c470,1,user_0cc626ee,0.851811
user_0697c470,2,user_aa2fbe83,0.851051
user_0697c470,3,user_c008345b,0.836678
user_0697c470,4,user_69df6330,0.833607
user_0697c470,5,user_c5f32c0d,0.831724
user_0697c470,6,user_f27da10a,0.829909
user_0697c470,7,user_0a0bcaa6,0.828619
user_0697c470,8,user_5993b36a,0.825074
user_0697c470,9,user_bd05225b,0.822786
user_0697c470,10,user_03969305,0.821963
user_0697c470,11,user_5881b259,0.820686
user_0697c470,12,user_ef954c6e,0.818576
user_0697c470,13,user_e59c000f,0.815765
user_0697c470,14,user_1b7f8c56,0.815589
user_0697c470,15,user_4b139395,0.815206
user_07cb458d,1,user_2f4cc646,0.784213
user_07cb458d,2,user_1246b252,0.783172
user_07cb458d,3,user_7b5f54c0,0.761981
user_07cb458d,4,user_3431c049,0.759958
user_07cb458d,5,user_81a80789,0.758770
user_07cb458d,6,user_b63ea1d4,0.758687
user_07cb458d,7,user_3b1da5d9,0.753918
user_07cb458d,8,user_3e284ba5,0.747375
user_07cb458d,9,user_0b1b1d1c,0.743785
user_07cb458d,10,user_25798310,0.743341
user_07cb458d,11,user_e6dd44b0,0.740710
user_07cb458d,12,user_ab439a92,0.740006
user_07cb458d,13,user_acd6ddfb,0.739074
user_07cb458d,14,user_58bfeaad,0.735641
user_07cb458d,15,user_8e92b8c1,0.730431
user_07db2c6a,1,user_e8cdb142,0.802404
user_07db2c6a,2,user_4144252d,0.786044
user_07db2c6a,3,user_903329bb,0.771724
user_07db2c6a,4,user_bd05225b,0.762242
user_07db2c6a,5,user_858fa00c,0.760491
user_07db2c6a,6,user_5ac1a174,0.755832
user_07db2c6a,7,user_8e5e899b,0.753614
user_07db2c6a,8,user_87e5d9b0,0.752680
user_07db2c6a,9,user_835666af,0.751793
user_07db2c6a,10,user_586752e4,0.751687
user_07db2c6a,11,user_aabd2642,0.742614
user_07db2c6a,12,user_00723699,0.738932
user_07db2c6a,13,user_d96972e5,0.736740
user_07db2c6a,14,user_a7f8db34,0.735822
user_07db2c6a,15,user_0e82fe11,0.735713
user_07faa0fc,1,user_07faa0fc,0.809318
user_07faa0fc,2,user_58892c7c,0.772929
user_07faa0fc,3,user_1b2d69c1,0.729102
user_07faa0fc,4,user_74c84045,0.713592
user_07faa0fc,5,user_23e46560,0.710864
user_07faa0fc,6,user_2eaaa117,0.666845
user_07faa0fc,7,user_e30558fe,0.634747
user_07faa0fc,8,user_baa70592,0.631546
user_07faa0fc,9,user_903329bb,0.578564
user_07faa0fc,10,user_fcf93ee8,0.574258
user_07faa0fc,11,user_93cdb7a1,0.573707
user_07faa0fc,12,user_476670f9,0.564306
user_07faa0fc,13,user_166a3647,0.562528
user_07faa0fc,14,user_e5f67397,0.562354
user_07faa0fc,15,user_02fecea2,0.561886
user_08aa624b,1,user_08aa624b,0.862282
user_08aa624b,2,user_6bb64984,0.825817
user_08aa624b,3,user_8fbb6d9c,0.823245
user_08aa624b,4,user_d036c911,0.802733
user_08aa624b,5,user_9dda4af9,0.798554
user_08aa624b,6,user_b6b89f00,0.771610
user_08aa624b,7,user_2d74cd4c,0.759898
user_08aa624b,8,user_417702c5,0.754509
user_08aa624b,9,user_b6d05d1d,0.750349
user_08aa624b,10,user_649f4327,0.747156
user_08aa624b,11,user_f8e2246f,0.742355
user_08aa624b,12,user_daf53db6,0.740373
user_08aa624b,13,user_1c7b7780,0.736084
user_08aa624b,14,user_56e6d0cd,0.734506
user_08aa624b,15,user_6011e674,0.731638
user_08c32973,1,user_421ae417,0.910355
user_08c32973,2,user_04f39d22,0.863959
user_08c32973,3,user_7c3d63ce,0.862146
user_08c32973,4,user_7de6f343,0.859440
user_08c32973,5,user_2c2a5c24,0.843176
user_08c32973,6,user_4ea1ef09,0.840925
user_08c32973,7,user_6fa47d61,0.840060
user_08c32973,8,user_ba8b1c05,0.836863
user_08c32973,9,user_f3377028,0.828900
user_08c32973,10,user_0bc8e727,0.821588
user_08c32973,11,user_08c32973,0.818695
user_08c32973,12,user_74cfb8ef,0.818504
user_08c32973,13,user_6d421600,0.818414
user_08c32973,14,user_795650bb,0.817496
user_08c32973,15,user_40efa894,0.811390
user_08e9ce6e,1,user_1022be44,0.799067
user_08e9ce6e,2,user_8e48a3f8,0.741117
user_08e9ce6e,3,user_e5f67397,0.738615
user_08e9ce6e,4,user_5fddc7f1,0.734625
user_08e9ce6e,5,user_aa19d173,0.724678
user_08e9ce6e,6,user_25652863,0.724159
user_08e9ce6e,7,user_58bfeaad,0.723049
user_08e9ce6e,8,user_ab434739,0.722775
user_08e9ce6e,9,user_687feee4,0.717553
user_08e9ce6e,10,user_07db2c6a,0.715469
user_08e9ce6e,11,user_7de6f343,0.710099
user_08e9ce6e,12,user_166a3647,0.707434
user_08e9ce6e,13,user_fbed237d,0.703770
user_08e9ce6e,14,user_8713f22a,0.702448
user_08e9ce6e,15,user_0f0ad720,0.702322
user_092e219d,1,user_c06d9b71,0.882142
user_092e219d,2,user_d1d16d30,0.876756
user_092e219d,3,user_50e2a836,0.873907
user_092e219d,4,user_5881b259,0.872713
user_092e219d,5,user_636ad58f,0.856054
user_092e219d,6,user_ef954c6e,0.855209
user_092e219d,7,user_e6057285,0.843762
user_092e219d,8,user_a01f16ac,0.841344
user_092e219d,9,user_c39d41d7,0.840451
user_092e219d,10,user_1a2755b3,0.839300
user_092e219d,11,user_fba6bcd4,0.836640
user_092e219d,12,user_40a0bad3,0.835706
user_092e219d,13,user_1b7f8c56,0.834815
user_092e219d,14,user_7924afc9,0.834475
user_092e219d,15,user_e5a6abbe,0.833371
user_0a0bcaa6,1,user_67acd9b1,0.821593
user_0a0bcaa6,2,user_858fa00c,0.818125
user_0a0bcaa6,3,user_ea67f9c6,0.808083
user_0a0bcaa6,4,user_586752e4,0.806073
user_0a0bcaa6,5,user_96013176,0.804511
user_0a0bcaa6,6,user_9a307ebe,0.804446
user_0a0bcaa6,7,user_9571d0d5,0.800523
user_0a0bcaa6,8,user_e6dd44b0,0.799837
user_0a0bcaa6,9,user_daf37424,0.798414
user_0a0bcaa6,10,user_9ee84e18,0.798009
user_0a0bcaa6,11,user_03969305,0.797483
user_0a0bcaa6,12,user_8be3f554,0.793377
user_0a0bcaa6,13,user_e59c000f,0.791241
user_0a0bcaa6,14,user_107259c3,0.790198
user_0a0bcaa6,15,user_233fda02,0.789503
user_0a245f61,1,user_0cee87f3,0.839230
user_0a245f61,2,user_7aa3746b,0.834155
user_0a245f61,3,user_adab54a0,0.833409
user_0a245f61,4,user_daf37424,0.830143
user_0a245f61,5,user_36d44add,0.829309
user_0a245f61,6,user_e802076d,0.828198
user_0a245f61,7,user_80dc757f,0.828167
user_0a245f61,8,user_f654c33b,0.827491
user_0a245f61,9,user_b16e0cf8,0.809706
user_0a245f61,10,user_c35d6565,0.809629
user_0a245f61,11,user_5c5a0b40,0.809353
user_0a245f61,12,user_54c1ebee,0.804708
user_0a245f61,13,user_c994138f,0.801663
user_0a245f61,14,user_e59c000f,0.800969
user_0a245f61,15,user_15179955,0.798866
user_0b5c256a,1,user_405db206,0.781483
user_0b5c256a,2,user_723406a0,0.772367
user_0b5c256a,3,user_8d968cfb,0.758389
user_0b5c256a,4,user_954805d7,0.756671
user_0b5c256a,5,user_9d65649f,0.755198
user_0b5c256a,6,user_a6c2e760,0.753877
user_0b5c256a,7,user_39939c54,0.753834
user_0b5c256a,8,user_dbc4828c,0.753190
user_0b5c256a,9,user_582ff5b2,0.752455
user_0b5c256a,10,user_695e56c9,0.751423
user_0b5c256a,11,user_84e93af7,0.745258
user_0b5c256a,12,user_54b19b29,0.742866
user_0b5c256a,13,user_b49274ca,0.742090
user_0b5c256a,14,user_c39d41d7,0.741381
user_0b5c256a,15,user_cda36a95,0.736670
user_0b64b183,1,user_032e5bc8,0.836025
user_0b64b183,2,user_bd05225b,0.832344
user_0b64b183,3,user_aabd2642,0.827602
user_0b64b183,4,user_e5a6abbe,0.816602
user_0b64b183,5,user_88b2faba,0.816524
user_0b64b183,6,user_2e81a539,0.810246
user_0b64b183,7,user_e6dd44b0,0.810155
user_0b64b183,8,user_5993b36a,0.808640
user_0b64b183,9,user_1b7f8c56,0.806441
user_0b64b183,10,user_c5f32c0d,0.802333
user_0b64b183,11,user_405db206,0.802047
user_0b64b183,12,user_b337cb0c,0.801246
user_0b64b183,13,user_2cb4b018,0.800577
user_0b64b183,14,user_95d648bc,0.799512
user_0b64b183,15,user_25798310,0.799295
user_0c578ab5,1,user_e2e59795,0.835621
user_0c578ab5,2,user_63b4be5f,0.779580
user_0c578ab5,3,user_7f56f9a5,0.778780
user_0c578ab5,4,user_107259c3,0.769652
user_0c578ab5,5,user_2e81a539,0.768573
user_0c578ab5,6,user_fdcaaf41,0.765239
user_0c578ab5,7,user_f51339f8,0.762007
user_0c578ab5,8,user_b1d0760b,0.758793
user_0c578ab5,9,user_7c7220a4,0.755817
user_0c578ab5,10,user_aabd2642,0.755160
user_0c578ab5,11,user_586752e4,0.746679
user_0c578ab5,12,user_d758a0a1,0.746610
user_0c578ab5,13,user_a7b901f2,0.746224
user_0c578ab5,14,user_9da8848a,0.744834
user_0c578ab5,15,user_dca78fea,0.744788
user_0c8c48ac,1,user_6169d3b8,0.848752
user_0c8c48ac,2,user_107259c3,0.839542
user_0c8c48ac,3,user_858fa00c,0.796119
user_0c8c48ac,4,user_f070eee7,0.791821
user_0c8c48ac,5,user_586752e4,0.789883
user_0c8c48ac,6,user_5c9b579a,0.784332
user_0c8c48ac,7,user_25798310,0.781500
user_0c8c48ac,8,user_b4f295b3,0.779095
user_0c8c48ac,9,user_bd05225b,0.778565
user_0c8c48ac,10,user_0cc626ee,0.777973
user_0c8c48ac,11,user_0669bdf6,0.777758
user_0c8c48ac,12,user_f27da10a,0.776272
user_0c8c48ac,13,user_032e5bc8,0.773511
user_0c8c48ac,14,user_f10e7063,0.773490
user_0c8c48ac,15,user_83afc7b2,0.770832
user_0cc626ee,1,user_54c1ebee,0.872364
user_0cc626ee,2,user_df8dc9bb,0.868381
user_0cc626ee,3,user_e6057285,0.839060
user_0cc626ee,4,user_3239132f,0.838596
user_0cc626ee,5,user_a6c5a10c,0.838437
user_0cc626ee,6,user_147d1bbb,0.834877
user_0cc626ee,7,user_c5f32c0d,0.831661
user_0cc626ee,8,user_7b5f54c0,0.830977
user_0cc626ee,9,user_96013176,0.825432
user_0cc626ee,10,user_e802076d,0.824137
user_0cc626ee,11,user_83afc7b2,0.823169
user_0cc626ee,12,user_cbabbcee,0.816233
user_0cc626ee,13,user_d691d016,0.813786
user_0cc626ee,14,user_166a3647,0.811460
user_0cc626ee,15,user_70bbda36,0.809173
user_0cd29f02,1,user_72b93300,0.793281
user_0cd29f02,2,user_e6057285,0.791826
user_0cd29f02,3,user_a6c5a10c,0.786733
user_0cd29f02,4,user_fba6bcd4,0.785015
user_0cd29f02,5,user_5993b36a,0.774260
user_0cd29f02,6,user_18892460,0.772882
user_0cd29f02,7,user_7a7dda35,0.767744
user_0cd29f02,8,user_f0b144fc,0.762959
user_0cd29f02,9,user_5c82df31,0.762846
user_0cd29f02,10,user_bd05225b,0.760619
user_0cd29f02,11,user_5526cbfd,0.758606
user_0cd29f02,12,user_39b3eda0,0.758229
user_0cd29f02,13,user_a01f16ac,0.756035
user_0cd29f02,14,user_d691d016,0.752588
user_0cd29f02,15,user_1b7f8c56,0.747951
user_0f0ad720,1,user_8d22714e,0.829260
user_0f0ad720,2,user_5b714afd,0.828088
user_0f0ad720,3,user_0f0ad720,0.819967
user_0f0ad720,4,user_a2825b06,0.819647
user_0f0ad720,5,user_032e5bc8,0.803705
user_0f0ad720,6,user_372c2b3e,0.802562
user_0f0ad720,7,user_58bfeaad,0.801263
user_0f0ad720,8,user_ecba8131,0.800225
user_0f0ad720,9,user_e409a56d,0.797341
user_0f0ad720,10,user_7de6f343,0.797056
user_0f0ad720,11,user_c5f32c0d,0.792584
user_0f0ad720,12,user_bd47000f,0.791948
user_0f0ad720,13,user_25652863,0.788021
user_0f0ad720,14,user_2efde048,0.785376
user_0f0ad720,15,user_0669bdf6,0.781807
user_107259c3,1,user_107259c3,0.796739
user_107259c3,2,user_7c7220a4,0.757662
user_107259c3,3,user_17054ec7,0.756424
user_107259c3,4,user_ea67f9c6,0.752069
user_107259c3,5,user_f070eee7,0.747985
user_107259c3,6,user_07db2c6a,0.740012
user_107259c3,7,user_aa4cc34a,0.738026
user_107259c3,8,user_0128a546,0.736986
user_107259c3,9,user_76638121,0.736677
user_107259c3,10,user_87e5d9b0,0.736662
user_107259c3,11,user_1ae8e7f5,0.735838
user_107259c3,12,user_baeb91b3,0.735174
user_107259c3,13,user_ab434739,0.732307
user_107259c3,14,user_7f623d19,0.730834
user_107259c3,15,user_8e5e899b,0.728922
user_10e64e28,1,user_c157ca97,0.771272
user_10e64e28,2,user_3535252b,0.730739
user_10e64e28,3,user_833d8832,0.682504
user_10e64e28,4,user_338e1332,0.679796
user_10e64e28,5,user_efcacf59,0.666747
user_10e64e28,6,user_e88c308b,0.648643
user_10e64e28,7,user_52d3881c,0.633287
user_10e64e28,8,user_582ff5b2,0.632720
user_10e64e28,9,user_bbb0205e,0.628787
user_10e64e28,10,user_8be3f554,0.608564
user_10e64e28,11,user_a6c5a10c,0.603909
user_10e64e28,12,user_7a7dda35,0.597856
user_10e64e28,13,user_d499c752,0.597116
user_10e64e28,14,user_63b4ae7a,0.593325
user_10e64e28,15,user_5d1b0daf,0.593169
user_111cfe7d,1,user_e802076d,0.886980
user_111cfe7d,2,user_daf37424,0.877837
user_111cfe7d,3,user_29cd4556,0.861363
user_111cfe7d,4,user_8a760553,0.859531
user_111cfe7d,5,user_84c14a6f,0.859193
user_111cfe7d,6,user_96013176,0.858944
user_111cfe7d,7,user_0eb2abf1,0.858345
user_111cfe7d,8,user_c994138f,0.857779
user_111cfe7d,9,user_8be3f554,0.853458
user_111cfe7d,10,user_cdd86523,0.852561
user_111cfe7d,11,user_586752e4,0.852052
user_111cfe7d,12,user_2dd5b531,0.850906
user_111cfe7d,13,user_15179955,0.850789
user_111cfe7d,14,user_406c399e,0.850546
user_111cfe7d,15,user_4db0d490,0.850411
user_11e8421f,1,user_11e8421f,0.675002
user_11e8421f,2,user_2c3eb234,0.650812
user_11e8421f,3,user_8a3bbeb2,0.566462
user_11e8421f,4,user_63b4ae7a,0.528951
user_11e8421f,5,user_0bd8ba7c,0.526414
user_11e8421f,6,user_d14b7d7b,0.525424
user_11e8421f,7,user_8006727d,0.500712
user_11e8421f,8,user_46bb5302,0.482103
user_11e8421f,9,user_8f08aa94,0.479354
user_11e8421f,10,user_8c11f026,0.467007
user_11e8421f,11,user_f1157204,0.455456
user_11e8421f,12,user_c1a70ab7,0.452896
user_11e8421f,13,user_d20928cc,0.449462
user_11e8421f,14,user_a9ed5193,0.428611
user_11e8421f,15,user_515ae840,0.425547
user_1230e05a,1,user_2920b35e,0.847079
user_1230e05a,2,user_f030b951,0.794079
user_1230e05a,3,user_70580e9a,0.769453
user_1230e05a,4,user_1ef33a43,0.769122
user_1230e05a,5,user_fba6bcd4,0.766079
user_1230e05a,6,user_bd19a016,0.760880
user_1230e05a,7,user_3ff3188b,0.758760
user_1230e05a,8,user_72b93300,0.752989
user_1230e05a,9,user_b6350ec1,0.751495
user_1230e05a,10,user_dd1d7b22,0.750827
user_1230e05a,11,user_b4214db6,0.749583
user_1230e05a,12,user_d6175d39,0.743690
user_1230e05a,13,user_1f09455f,0.739292
user_1230e05a,14,user_02016939,0.739224
user_1230e05a,15,user_ed1aaed8,0.738334
user_126670d7,1,user_d2bd9832,0.815310
user_126670d7,2,user_4db0d490,0.804609
user_126670d7,3,user_65d73ac1,0.798718
user_126670d7,4,user_f930e37f,0.796080
user_126670d7,5,user_9571d0d5,0.793498
user_126670d7,6,user_8be3f554,0.790151
user_126670d7,7,user_18522854,0.787385
user_126670d7,8,user_c4c70447,0.785082
user_126670d7,9,user_29cd4556,0.779663
user_126670d7,10,user_9ee84e18,0.778208
user_126670d7,11,user_56980aa9,0.778195
user_126670d7,12,user_ba4a78fc,0.776885
user_126670d7,13,user_2c69b83e,0.774993
user_126670d7,14,user_25b48a9a,0.774407
user_126670d7,15,user_586752e4,0.771414
user_1302cb61,1,user_1a7d6cd5,0.831427
user_1302cb61,2,user_02fecea2,0.820254
user_1302cb61,3,user_b0129d9e,0.820237
user_1302cb61,4,user_81a80789,0.800371
user_1302cb61,5,user_3431c049,0.798877
user_1302cb61,6,user_94cad3a5,0.797136
user_1302cb61,7,user_0d32f0ed,0.789368
user_1302cb61,8,user_8fb63eca,0.788116
user_1302cb61,9,user_9a5457b0,0.779686
user_1302cb61,10,user_166a3647,0.774769
user_1302cb61,11,user_03410579,0.771481
user_1302cb61,12,user_76638121,0.766826
user_1302cb61,13,user_c50a487d,0.764991
user_1302cb61,14,user_364bb955,0.760010
user_1302cb61,15,user_3b79395c,0.755847
user_13f8ee07,1,user_ebddf9c1,0.679505
user_13f8ee07,2,user_bbcbf015,0.670597
user_13f8ee07,3,user_f930e37f,0.666616
user_13f8ee07,4,user_c67f26cc,0.652088
user_13f8ee07,5,user_69df6330,0.645569
user_13f8ee07,6,user_433bdef0,0.642730
user_13f8ee07,7,user_a743aff9,0.641998
user_13f8ee07,8,user_5349c6cf,0.634038
user_13f8ee07,9,user_0a0bcaa6,0.630516
user_13f8ee07,10,user_c39d41d7,0.626319
user_13f8ee07,11,user_a57e47b1,0.620600
user_13f8ee07,12,user_c96b90fe,0.619740
user_13f8ee07,13,user_7924afc9,0.618888
user_13f8ee07,14,user_2e81a539,0.618873
user_13f8ee07,15,user_d758a0a1,0.618014
user_13fb2e34,1,user_13fb2e34,0.854250
user_13fb2e34,2,user_c903d3bb,0.796269
user_13fb2e34,3,user_cbabbcee,0.760356
user_13fb2e34,4,user_4144252d,0.756724
user_13fb2e34,5,user_1a7d6cd5,0.748532
user_13fb2e34,6,user_09dea596,0.742110
user_13fb2e34,7,user_b9b94432,0.723557
user_13fb2e34,8,user_f4f9490d,0.721875
user_13fb2e34,9,user_233fda02,0.717676
user_13fb2e34,10,user_c50a487d,0.716134
user_13fb2e34,11,user_94cad3a5,0.715151
user_13fb2e34,12,user_6c2d672f,0.709734
user_13fb2e34,13,user_fcf93ee8,0.707150
user_13fb2e34,14,user_02fecea2,0.692949
user_13fb2e34,15,user_29266f60,0.690803
user_147d1bbb,1,user_9a5457b0,0.857825
user_147d1bbb,2,user_02fecea2,0.846157
user_147d1bbb,3,user_67acd9b1,0.838124
user_147d1bbb,4,user_b63ea1d4,0.836468
user_147d1bbb,5,user_2c69b83e,0.834482
user_147d1bbb,6,user_1a7d6cd5,0.832333
user_147d1bbb,7,user_e8e9acac,0.826474
user_147d1bbb,8,user_166a3647,0.814740
user_147d1bbb,9,user_3b79395c,0.812899
user_147d1bbb,10,user_9351238d,0.809879
user_147d1bbb,11,user_16ac4154,0.808170
user_147d1bbb,12,user_3431c049,0.807322
user_147d1bbb,13,user_ea67f9c6,0.802439
user_147d1bbb,14,user_fdc08e26,0.800626
user_147d1bbb,15,user_aabd2642,0.800538
user_14a2d3c6,1,user_efa5697b,0.744565
user_14a2d3c6,2,user_dac2c359,0.724131
user_14a2d3c6,3,user_7322f4ef,0.717618
user_14a2d3c6,4,user_3eb49f37,0.694819
user_14a2d3c6,5,user_823846de,0.686384
