query_user_id,rank,candidate_user_id,score
user_0697c470,1,user_0cc626ee,0.810588
user_0697c470,2,user_058d9dc1,0.723219
user_0697c470,3,user_e8d15537,0.713622
user_0697c470,4,user_030cf51a,0.707383
user_0697c470,5,user_0a0bcaa6,0.697586
user_0697c470,6,user_6b311f43,0.693609
user_0697c470,7,user_3f2fbc90,0.693126
user_0697c470,8,user_858fa00c,0.687138
user_0697c470,9,user_69df6330,0.683800
user_0697c470,10,user_dae4304f,0.681352
user_0697c470,11,user_efac3c1d,0.680267
user_0697c470,12,user_c008345b,0.679880
user_0697c470,13,user_3121653d,0.679443
user_0697c470,14,user_25b48a9a,0.677917
user_0697c470,15,user_884ffdb2,0.676402
user_07cb458d,1,user_7b5f54c0,0.810653
user_07cb458d,2,user_aabd2642,0.787891
user_07cb458d,3,user_b63ea1d4,0.787256
user_07cb458d,4,user_2c69b83e,0.771284
user_07cb458d,5,user_54c1ebee,0.766847
user_07cb458d,6,user_b4d7e69a,0.762946
user_07cb458d,7,user_81a80789,0.762806
user_07cb458d,8,user_1246b252,0.758253
user_07cb458d,9,user_5526cbfd,0.751881
user_07cb458d,10,user_25798310,0.751026
user_07cb458d,11,user_83585fc6,0.750151
user_07cb458d,12,user_fdc08e26,0.747347
user_07cb458d,13,user_920c074a,0.747146
user_07cb458d,14,user_acd6ddfb,0.742471
user_07cb458d,15,user_3e284ba5,0.741574
user_07db2c6a,1,user_8713f22a,0.763655
user_07db2c6a,2,user_25798310,0.756715
user_07db2c6a,3,user_c5f32c0d,0.751775
user_07db2c6a,4,user_88b2faba,0.747890
user_07db2c6a,5,user_bd05225b,0.745871
user_07db2c6a,6,user_5526cbfd,0.745858
user_07db2c6a,7,user_1ef33a43,0.743741
user_07db2c6a,8,user_5c82df31,0.741049
user_07db2c6a,9,user_0f0ad720,0.739456
user_07db2c6a,10,user_ff591131,0.738280
user_07db2c6a,11,user_4144252d,0.738020
user_07db2c6a,12,user_3971c3e6,0.737016
user_07db2c6a,13,user_7b5f54c0,0.736732
user_07db2c6a,14,user_fe67197f,0.736027
user_07db2c6a,15,user_02016939,0.735434
user_07faa0fc,1,user_07faa0fc,0.845326
user_07faa0fc,2,user_58892c7c,0.820685
user_07faa0fc,3,user_1b2d69c1,0.774812
user_07faa0fc,4,user_74c84045,0.752045
user_07faa0fc,5,user_23e46560,0.709656
user_07faa0fc,6,user_2eaaa117,0.690658
user_07faa0fc,7,user_903329bb,0.655429
user_07faa0fc,8,user_e30558fe,0.643462
user_07faa0fc,9,user_543e79f5,0.641449
user_07faa0fc,10,user_233fda02,0.638898
user_07faa0fc,11,user_00723699,0.628101
user_07faa0fc,12,user_17054ec7,0.621697
user_07faa0fc,13,user_8e5e899b,0.618172
user_07faa0fc,14,user_a7f8db34,0.616772
user_07faa0fc,15,user_baa70592,0.615060
user_08aa624b,1,user_08aa624b,0.893458
user_08aa624b,2,user_2d74cd4c,0.889799
user_08aa624b,3,user_b325310b,0.872677
user_08aa624b,4,user_f8e2246f,0.849038
user_08aa624b,5,user_6bb64984,0.845586
user_08aa624b,6,user_b6b89f00,0.842579
user_08aa624b,7,user_ee89e069,0.838196
user_08aa624b,8,user_afff552a,0.809948
user_08aa624b,9,user_8fbb6d9c,0.801179
user_08aa624b,10,user_9dda4af9,0.795473
user_08aa624b,11,user_940c7213,0.790775
user_08aa624b,12,user_71b9b8e0,0.790413
user_08aa624b,13,user_1b7f8c56,0.778547
user_08aa624b,14,user_99c67f2f,0.776065
user_08aa624b,15,user_9e39a95d,0.774096
user_08c32973,1,user_08c32973,0.894755
user_08c32973,2,user_2efde048,0.834631
user_08c32973,3,user_04f39d22,0.822691
user_08c32973,4,user_f5e1eee0,0.822366
user_08c32973,5,user_4ea1ef09,0.818335
user_08c32973,6,user_1a4bec69,0.817561
user_08c32973,7,user_bf30f80d,0.815640
user_08c32973,8,user_81c4dae1,0.808253
user_08c32973,9,user_f3377028,0.802180
user_08c32973,10,user_6fa47d61,0.799949
user_08c32973,11,user_e409a56d,0.792743
user_08c32973,12,user_c34e791e,0.792165
user_08c32973,13,user_58bfeaad,0.789880
user_08c32973,14,user_2c2a5c24,0.784116
user_08c32973,15,user_7de6f343,0.781278
user_08e9ce6e,1,user_372c2b3e,0.801210
user_08e9ce6e,2,user_7de6f343,0.797027
user_08e9ce6e,3,user_72b93300,0.787031
user_08e9ce6e,4,user_0898fc4b,0.779254
user_08e9ce6e,5,user_a615a6d1,0.776492
user_08e9ce6e,6,user_3bb7992e,0.771820
user_08e9ce6e,7,user_fbed237d,0.769851
user_08e9ce6e,8,user_74cfb8ef,0.767346
user_08e9ce6e,9,user_70bbda36,0.766847
user_08e9ce6e,10,user_586752e4,0.764982
user_08e9ce6e,11,user_39aad1a2,0.764710
user_08e9ce6e,12,user_166a3647,0.761757
user_08e9ce6e,13,user_e6dd44b0,0.761433
user_08e9ce6e,14,user_0f0ad720,0.760648
user_08e9ce6e,15,user_6fa47d61,0.758104
user_092e219d,1,user_e5a6abbe,0.871422
user_092e219d,2,user_9dda4af9,0.851587
user_092e219d,3,user_c39d41d7,0.851075
user_092e219d,4,user_c35d6565,0.850429
user_092e219d,5,user_b16e0cf8,0.848248
user_092e219d,6,user_5881b259,0.835013
user_092e219d,7,user_5c5a0b40,0.833716
user_092e219d,8,user_b6350ec1,0.833268
user_092e219d,9,user_17607ebc,0.832672
user_092e219d,10,user_fba6bcd4,0.830825
user_092e219d,11,user_c5f32c0d,0.828104
user_092e219d,12,user_1a2755b3,0.824596
user_092e219d,13,user_73623b4e,0.824197
user_092e219d,14,user_02d03e8a,0.823960
user_092e219d,15,user_4db0d490,0.823502
user_0a0bcaa6,1,user_adab54a0,0.851422
user_0a0bcaa6,2,user_daf37424,0.848775
user_0a0bcaa6,3,user_b16e0cf8,0.845568
user_0a0bcaa6,4,user_586752e4,0.839803
user_0a0bcaa6,5,user_e802076d,0.829564
user_0a0bcaa6,6,user_9dda4af9,0.826525
user_0a0bcaa6,7,user_54c1ebee,0.824672
user_0a0bcaa6,8,user_1a2755b3,0.824427
user_0a0bcaa6,9,user_147d1bbb,0.822815
user_0a0bcaa6,10,user_5c5a0b40,0.822142
user_0a0bcaa6,11,user_c5f32c0d,0.819290
user_0a0bcaa6,12,user_c994138f,0.818065
user_0a0bcaa6,13,user_737dd050,0.817476
user_0a0bcaa6,14,user_e5a6abbe,0.817429
user_0a0bcaa6,15,user_70bbda36,0.817155
user_0a245f61,1,user_111cfe7d,0.844233
user_0a245f61,2,user_91f807b9,0.839803
user_0a245f61,3,user_8f8346ad,0.831830
user_0a245f61,4,user_0b5c256a,0.816412
user_0a245f61,5,user_a8dc91a3,0.811355
user_0a245f61,6,user_29cd4556,0.811250
user_0a245f61,7,user_4db0d490,0.805071
user_0a245f61,8,user_ec574395,0.802213
user_0a245f61,9,user_74d27419,0.797920
user_0a245f61,10,user_a8c2208d,0.797413
user_0a245f61,11,user_406c399e,0.796748
user_0a245f61,12,user_5c5a0b40,0.796578
user_0a245f61,13,user_a4a77a7d,0.796206
user_0a245f61,14,user_adab54a0,0.795162
user_0a245f61,15,user_b6d05d1d,0.789676
user_0b5c256a,1,user_8be3f554,0.812639
user_0b5c256a,2,user_5d1b0daf,0.808453
user_0b5c256a,3,user_15179955,0.807633
user_0b5c256a,4,user_fde2d265,0.805151
user_0b5c256a,5,user_a8dc91a3,0.799658
user_0b5c256a,6,user_83e30c57,0.798231
user_0b5c256a,7,user_a6c2e760,0.795923
user_0b5c256a,8,user_2b03934e,0.795838
user_0b5c256a,9,user_111cfe7d,0.793824
user_0b5c256a,10,user_8f8346ad,0.793293
user_0b5c256a,11,user_406c399e,0.792157
user_0b5c256a,12,user_4db0d490,0.791814
user_0b5c256a,13,user_74d27419,0.789249
user_0b5c256a,14,user_405db206,0.785579
user_0b5c256a,15,user_8a760553,0.784923
user_0b64b183,1,user_032e5bc8,0.855996
user_0b64b183,2,user_5993b36a,0.849441
user_0b64b183,3,user_bd05225b,0.849365
user_0b64b183,4,user_147d1bbb,0.842592
user_0b64b183,5,user_0898fc4b,0.841983
user_0b64b183,6,user_e5a6abbe,0.841835
user_0b64b183,7,user_03969305,0.832646
user_0b64b183,8,user_25798310,0.832251
user_0b64b183,9,user_0669bdf6,0.829446
user_0b64b183,10,user_b337cb0c,0.828649
user_0b64b183,11,user_88b2faba,0.828262
user_0b64b183,12,user_e6dd44b0,0.827324
user_0b64b183,13,user_c5f32c0d,0.825615
user_0b64b183,14,user_586752e4,0.820096
user_0b64b183,15,user_e6057285,0.819493
user_0c578ab5,1,user_f930e37f,0.798146
user_0c578ab5,2,user_7f56f9a5,0.790664
user_0c578ab5,3,user_586752e4,0.774717
user_0c578ab5,4,user_f51339f8,0.770872
user_0c578ab5,5,user_3ae49e46,0.768860
user_0c578ab5,6,user_94cad3a5,0.763849
user_0c578ab5,7,user_89e04335,0.761022
user_0c578ab5,8,user_394c25cc,0.757905
user_0c578ab5,9,user_dc326993,0.750643
user_0c578ab5,10,user_2e81a539,0.750547
user_0c578ab5,11,user_fdc08e26,0.750167
user_0c578ab5,12,user_5526cbfd,0.748684
user_0c578ab5,13,user_7c7220a4,0.743485
user_0c578ab5,14,user_3bc84c13,0.742494
user_0c578ab5,15,user_107259c3,0.737200
user_0c8c48ac,1,user_8d22714e,0.773456
user_0c8c48ac,2,user_8e97a154,0.772933
user_0c8c48ac,3,user_0cc626ee,0.762136
user_0c8c48ac,4,user_737dd050,0.756840
user_0c8c48ac,5,user_165a2706,0.756393
user_0c8c48ac,6,user_90e5fee6,0.751384
user_0c8c48ac,7,user_f27da10a,0.743623
user_0c8c48ac,8,user_0669bdf6,0.737165
user_0c8c48ac,9,user_e59c000f,0.731629
user_0c8c48ac,10,user_5a6f92a6,0.726528
user_0c8c48ac,11,user_979ee068,0.720822
user_0c8c48ac,12,user_869fcb2b,0.719726
user_0c8c48ac,13,user_586752e4,0.717694
user_0c8c48ac,14,user_f862100c,0.717436
user_0c8c48ac,15,user_a4a77a7d,0.713496
user_0cc626ee,1,user_f27da10a,0.842715
user_0cc626ee,2,user_0cc626ee,0.837119
user_0cc626ee,3,user_e59c000f,0.819045
user_0cc626ee,4,user_c5f32c0d,0.813728
user_0cc626ee,5,user_df8dc9bb,0.811146
user_0cc626ee,6,user_83afc7b2,0.803794
user_0cc626ee,7,user_5c5a0b40,0.801427
user_0cc626ee,8,user_8d22714e,0.798643
user_0cc626ee,9,user_03969305,0.798596
user_0cc626ee,10,user_a4a77a7d,0.796094
user_0cc626ee,11,user_147d1bbb,0.795117
user_0cc626ee,12,user_e5a6abbe,0.793291
user_0cc626ee,13,user_e802076d,0.789679
user_0cc626ee,14,user_b23aa915,0.785197
user_0cc626ee,15,user_0669bdf6,0.785052
user_0cd29f02,1,user_970963fd,0.646020
user_0cd29f02,2,user_84fe1a7a,0.619653
user_0cd29f02,3,user_4f8b6987,0.597957
user_0cd29f02,4,user_bbe73426,0.590104
user_0cd29f02,5,user_fba6bcd4,0.589560
user_0cd29f02,6,user_d1d16d30,0.588607
user_0cd29f02,7,user_ee89e069,0.585865
user_0cd29f02,8,user_53325367,0.585460
user_0cd29f02,9,user_a61b0d31,0.578496
user_0cd29f02,10,user_2373103d,0.578254
user_0cd29f02,11,user_0cd29f02,0.577224
user_0cd29f02,12,user_36d44add,0.574680
user_0cd29f02,13,user_5c09bb3d,0.566273
user_0cd29f02,14,user_c35d6565,0.562663
user_0cd29f02,15,user_ece9bfd2,0.561281
user_0f0ad720,1,user_c5f32c0d,0.779231
user_0f0ad720,2,user_7b5f54c0,0.778820
user_0f0ad720,3,user_2f4cc646,0.777985
user_0f0ad720,4,user_032e5bc8,0.776596
user_0f0ad720,5,user_737dd050,0.775794
user_0f0ad720,6,user_8d22714e,0.775363
user_0f0ad720,7,user_daf37424,0.775162
user_0f0ad720,8,user_147d1bbb,0.774598
user_0f0ad720,9,user_d691d016,0.774358
user_0f0ad720,10,user_226be32f,0.771610
user_0f0ad720,11,user_0669bdf6,0.771325
user_0f0ad720,12,user_25798310,0.770868
user_0f0ad720,13,user_3239132f,0.766915
user_0f0ad720,14,user_bd05225b,0.765528
user_0f0ad720,15,user_c994138f,0.764471
user_107259c3,1,user_107259c3,0.856170
user_107259c3,2,user_6169d3b8,0.837514
user_107259c3,3,user_586752e4,0.822892
user_107259c3,4,user_b4f295b3,0.813379
user_107259c3,5,user_baeb91b3,0.798079
user_107259c3,6,user_70bbda36,0.794578
user_107259c3,7,user_f070eee7,0.792744
user_107259c3,8,user_02016939,0.791831
user_107259c3,9,user_26fa9d90,0.787271
user_107259c3,10,user_8e97a154,0.780870
user_107259c3,11,user_7c7220a4,0.780525
user_107259c3,12,user_25798310,0.778550
user_107259c3,13,user_6deada35,0.775907
user_107259c3,14,user_1ae8e7f5,0.775684
user_107259c3,15,user_fcf93ee8,0.770586
user_10e64e28,1,user_dae4304f,0.829348
user_10e64e28,2,user_9a307ebe,0.825865
user_10e64e28,3,user_8be3f554,0.825118
user_10e64e28,4,user_c34e791e,0.822754
user_10e64e28,5,user_a3a4a20a,0.814410
user_10e64e28,6,user_9dda4af9,0.809450
user_10e64e28,7,user_e696f3ae,0.806849
user_10e64e28,8,user_adab54a0,0.796404
user_10e64e28,9,user_c35d6565,0.793304
user_10e64e28,10,user_b6d05d1d,0.792005
user_10e64e28,11,user_daf37424,0.789557
user_10e64e28,12,user_89e04335,0.787436
user_10e64e28,13,user_3971c3e6,0.787284
user_10e64e28,14,user_83afc7b2,0.785955
user_10e64e28,15,user_e6057285,0.785028
user_111cfe7d,1,user_f60a09b3,0.860588
user_111cfe7d,2,user_6fc85c06,0.845714
user_111cfe7d,3,user_e6057285,0.840263
user_111cfe7d,4,user_5a6f92a6,0.835409
user_111cfe7d,5,user_e59c000f,0.833284
user_111cfe7d,6,user_14a2d3c6,0.827602
user_111cfe7d,7,user_89e04335,0.821984
user_111cfe7d,8,user_83afc7b2,0.814676
user_111cfe7d,9,user_5c82df31,0.810810
user_111cfe7d,10,user_0669bdf6,0.808299
user_111cfe7d,11,user_f27da10a,0.804650
user_111cfe7d,12,user_e8a7be73,0.803399
user_111cfe7d,13,user_c06d9b71,0.802377
user_111cfe7d,14,user_79f38f6d,0.800719
user_111cfe7d,15,user_f4f9490d,0.797549
user_11e8421f,1,user_11e8421f,0.643992
user_11e8421f,2,user_8d85acb5,0.633362
user_11e8421f,3,user_3e1f9dc1,0.617940
user_11e8421f,4,user_39f8897b,0.588589
user_11e8421f,5,user_124651ff,0.586117
user_11e8421f,6,user_cbabbcee,0.571009
user_11e8421f,7,user_6c2d672f,0.561580
user_11e8421f,8,user_f7538815,0.560953
user_11e8421f,9,user_8c11f026,0.559183
user_11e8421f,10,user_0bc8e727,0.552841
user_11e8421f,11,user_795650bb,0.547391
user_11e8421f,12,user_9ff844ba,0.546217
user_11e8421f,13,user_763b4ffe,0.545419
user_11e8421f,14,user_8ac8f24f,0.537004
user_11e8421f,15,user_2cb4b018,0.533146
user_1230e05a,1,user_2920b35e,0.733048
user_1230e05a,2,user_1230e05a,0.706948
user_1230e05a,3,user_1ef33a43,0.686810
user_1230e05a,4,user_9692f077,0.681208
user_1230e05a,5,user_f030b951,0.670986
user_1230e05a,6,user_d6175d39,0.657158
user_1230e05a,7,user_b4214db6,0.644011
user_1230e05a,8,user_1f09455f,0.639146
user_1230e05a,9,user_8663226a,0.632973
user_1230e05a,10,user_38f4dfac,0.626118
user_1230e05a,11,user_657c72ca,0.623830
user_1230e05a,12,user_70580e9a,0.620965
user_1230e05a,13,user_3ff3188b,0.617799
user_1230e05a,14,user_dd1d7b22,0.616578
user_1230e05a,15,user_a993555f,0.614608
user_126670d7,1,user_f43d6008,0.778097
user_126670d7,2,user_a4aab257,0.751504
user_126670d7,3,user_126670d7,0.740054
user_126670d7,4,user_b8f24804,0.737911
user_126670d7,5,user_4bf6a4a0,0.696524
user_126670d7,6,user_18522854,0.681353
user_126670d7,7,user_d20928cc,0.675272
user_126670d7,8,user_6d2cb415,0.674460
user_126670d7,9,user_650da71b,0.673419
user_126670d7,10,user_c32db875,0.669929
user_126670d7,11,user_8c0c7619,0.669560
user_126670d7,12,user_b429ec64,0.667875
user_126670d7,13,user_75251485,0.662927
user_126670d7,14,user_515ae840,0.654415
user_126670d7,15,user_5d1b0daf,0.650636
user_1302cb61,1,user_81a80789,0.787907
user_1302cb61,2,user_b0129d9e,0.780423
user_1302cb61,3,user_66772d98,0.775435
user_1302cb61,4,user_93cdb7a1,0.765598
user_1302cb61,5,user_364bb955,0.758575
user_1302cb61,6,user_03410579,0.756151
user_1302cb61,7,user_1a7d6cd5,0.742589
user_1302cb61,8,user_0d32f0ed,0.739547
user_1302cb61,9,user_166a3647,0.737046
user_1302cb61,10,user_0c578ab5,0.737007
user_1302cb61,11,user_b1d0760b,0.734955
user_1302cb61,12,user_02fecea2,0.724655
user_1302cb61,13,user_7b5f54c0,0.720915
user_1302cb61,14,user_d4c7b4c0,0.720034
user_1302cb61,15,user_a7b901f2,0.717738
user_13f8ee07,1,user_ebddf9c1,0.605098
user_13f8ee07,2,user_bbcbf015,0.601300
user_13f8ee07,3,user_636d1da4,0.599059
user_13f8ee07,4,user_dc326993,0.594737
user_13f8ee07,5,user_63b4be5f,0.593330
user_13f8ee07,6,user_0a0bcaa6,0.586463
user_13f8ee07,7,user_0fefc28e,0.583119
user_13f8ee07,8,user_9c5071dd,0.577213
user_13f8ee07,9,user_3ae49e46,0.574501
user_13f8ee07,10,user_f930e37f,0.571848
user_13f8ee07,11,user_4e800fa1,0.571446
user_13f8ee07,12,user_7b052f32,0.566702
user_13f8ee07,13,user_c06d9b71,0.566237
user_13f8ee07,14,user_a57e47b1,0.565191
user_13f8ee07,15,user_920c074a,0.561532
user_13fb2e34,1,user_4144252d,0.865957
user_13fb2e34,2,user_13fb2e34,0.815890
user_13fb2e34,3,user_c903d3bb,0.792327
user_13fb2e34,4,user_8e5e899b,0.776248
user_13fb2e34,5,user_ff39b6cf,0.770531
user_13fb2e34,6,user_fcf93ee8,0.767317
user_13fb2e34,7,user_09dea596,0.760742
user_13fb2e34,8,user_cbabbcee,0.749813
user_13fb2e34,9,user_d2bd9832,0.747996
user_13fb2e34,10,user_e8ff8a9a,0.744425
user_13fb2e34,11,user_1a7d6cd5,0.744260
user_13fb2e34,12,user_586752e4,0.743876
user_13fb2e34,13,user_233fda02,0.743664
user_13fb2e34,14,user_87e5d9b0,0.739861
user_13fb2e34,15,user_03410579,0.739184
user_147d1bbb,1,user_c1a70ab7,0.779703
user_147d1bbb,2,user_41b20ee4,0.736650
user_147d1bbb,3,user_bbb0205e,0.726231
user_147d1bbb,4,user_0bd8ba7c,0.708493
user_147d1bbb,5,user_52f895f1,0.702798
user_147d1bbb,6,user_d14b7d7b,0.699689
user_147d1bbb,7,user_fa69a385,0.698989
user_147d1bbb,8,user_94f4a027,0.692149
user_147d1bbb,9,user_63b4ae7a,0.688834
user_147d1bbb,10,user_a4aab257,0.686989
user_147d1bbb,11,user_2c3eb234,0.681690
user_147d1bbb,12,user_19622b77,0.666394
user_147d1bbb,13,user_8c0c7619,0.664177
user_147d1bbb,14,user_338e1332,0.658035
user_147d1bbb,15,user_8006727d,0.656291
user_14a2d3c6,1,user_61f90240,0.723759
user_14a2d3c6,2,user_e8e9acac,0.716245
user_14a2d3c6,3,user_858fa00c,0.713492
user_14a2d3c6,4,user_14a2d3c6,0.710668
