query_user_id,rank,candidate_user_id,score
user_02d03e8a,13,user_4a57e449,0.722232
user_02d03e8a,14,user_b9036662,0.721609
user_02d03e8a,15,user_56980aa9,0.718567
user_02d8a1f8,1,user_afff552a,0.821570
user_02d8a1f8,2,user_dca78fea,0.795534
user_02d8a1f8,3,user_940c7213,0.790194
user_02d8a1f8,4,user_aa2fbe83,0.784679
user_02d8a1f8,5,user_a01f16ac,0.779733
user_02d8a1f8,6,user_b325310b,0.777421
user_02d8a1f8,7,user_fba6bcd4,0.776690
user_02d8a1f8,8,user_d1d16d30,0.776073
user_02d8a1f8,9,user_1b7f8c56,0.768981
user_02d8a1f8,10,user_c008345b,0.762717
user_02d8a1f8,11,user_1a2755b3,0.754613
user_02d8a1f8,12,user_8ac8f24f,0.751531
user_02d8a1f8,13,user_f030b951,0.748340
user_02d8a1f8,14,user_5881b259,0.741085
user_02d8a1f8,15,user_095ff43e,0.739605
user_02fecea2,1,user_940c7213,0.781585
user_02fecea2,2,user_2cb4b018,0.779634
user_02fecea2,3,user_02fecea2,0.777403
user_02fecea2,4,user_70bbda36,0.771990
user_02fecea2,5,user_1b7f8c56,0.766038
user_02fecea2,6,user_aa2fbe83,0.755347
user_02fecea2,7,user_ded778b8,0.749341
user_02fecea2,8,user_66772d98,0.746800
user_02fecea2,9,user_c008345b,0.743875
user_02fecea2,10,user_f7fd2885,0.743140
user_02fecea2,11,user_cbabbcee,0.740524
user_02fecea2,12,user_8ac8f24f,0.740062
user_02fecea2,13,user_81a80789,0.737898
user_02fecea2,14,user_afff552a,0.735704
user_02fecea2,15,user_166a3647,0.734933
user_03410579,1,user_f14dc486,0.796405
user_03410579,2,user_0bd8ba7c,0.763397
user_03410579,3,user_d20928cc,0.755134
user_03410579,4,user_515ae840,0.733470
user_03410579,5,user_19622b77,0.715924
user_03410579,6,user_2c3eb234,0.707455
user_03410579,7,user_26565155,0.680471
user_03410579,8,user_66a7ce5a,0.678446
user_03410579,9,user_4bf6a4a0,0.677393
user_03410579,10,user_c32db875,0.667418
user_03410579,11,user_63b4ae7a,0.665388
user_03410579,12,user_470c0785,0.661234
user_03410579,13,user_c1a70ab7,0.660378
user_03410579,14,user_41b20ee4,0.654684
user_03410579,15,user_683369b1,0.653717
user_043ea160,1,user_043ea160,0.808316
user_043ea160,2,user_d2c97c8e,0.761359
user_043ea160,3,user_9a307ebe,0.751693
user_043ea160,4,user_3971c3e6,0.747599
user_043ea160,5,user_72b93300,0.741275
user_043ea160,6,user_e88c308b,0.737465
user_043ea160,7,user_89e04335,0.735748
user_043ea160,8,user_394c25cc,0.722386
user_043ea160,9,user_a3a4a20a,0.720919
user_043ea160,10,user_147d1bbb,0.714516
user_043ea160,11,user_dca78fea,0.713080
user_043ea160,12,user_96013176,0.709809
user_043ea160,13,user_52c9252c,0.709224
user_043ea160,14,user_b350e22b,0.706521
user_043ea160,15,user_6deada35,0.705838
user_04d29f9c,1,user_0eb2abf1,0.889254
user_04d29f9c,2,user_3ff3188b,0.860483
user_04d29f9c,3,user_2dd5b531,0.857138
user_04d29f9c,4,user_1a2755b3,0.837399
user_04d29f9c,5,user_4db0d490,0.836268
user_04d29f9c,6,user_2c69b83e,0.833313
user_04d29f9c,7,user_54b19b29,0.831466
user_04d29f9c,8,user_45926b89,0.828108
user_04d29f9c,9,user_b6d05d1d,0.824148
user_04d29f9c,10,user_8d968cfb,0.823645
user_04d29f9c,11,user_8a760553,0.823494
user_04d29f9c,12,user_c34e791e,0.822313
user_04d29f9c,13,user_cdd86523,0.820723
user_04d29f9c,14,user_41d0c897,0.820659
user_04d29f9c,15,user_67acd9b1,0.820621
user_04d8419e,1,user_d14b7d7b,0.775913
user_04d8419e,2,user_2c3eb234,0.768593
user_04d8419e,3,user_0bd8ba7c,0.761284
user_04d8419e,4,user_4a57e449,0.734064
user_04d8419e,5,user_8006727d,0.730976
user_04d8419e,6,user_b1c16312,0.720780
user_04d8419e,7,user_9bee2a7c,0.713933
user_04d8419e,8,user_2e05a7a0,0.713060
user_04d8419e,9,user_07ec3726,0.702379
user_04d8419e,10,user_ab86ab82,0.701858
user_04d8419e,11,user_55058479,0.699275
user_04d8419e,12,user_c7beef01,0.697809
user_04d8419e,13,user_9b6481e4,0.697031
user_04d8419e,14,user_c8f82360,0.694807
user_04d8419e,15,user_d20928cc,0.694358
user_0521a7ac,1,user_b8f24804,0.502589
user_0521a7ac,2,user_1e302679,0.471895
user_0521a7ac,3,user_0f006eec,0.465961
user_0521a7ac,4,user_51779823,0.450328
user_0521a7ac,5,user_2c3eb234,0.433787
user_0521a7ac,6,user_98ca16a6,0.430684
user_0521a7ac,7,user_23ecc36a,0.404383
user_0521a7ac,8,user_ee923f9d,0.402875
user_0521a7ac,9,user_2c940ff8,0.400951
user_0521a7ac,10,user_2b03934e,0.392615
user_0521a7ac,11,user_ebe17c78,0.388947
user_0521a7ac,12,user_c8f82360,0.387659
user_0521a7ac,13,user_e5beda2b,0.387177
user_0521a7ac,14,user_39f8897b,0.384720
user_0521a7ac,15,user_32934d38,0.375115
user_058c1800,1,user_fb8f46c8,0.673683
user_058c1800,2,user_c9007141,0.633702
user_058c1800,3,user_a75b16f2,0.629973
user_058c1800,4,user_84c14a6f,0.626309
user_058c1800,5,user_38dc2894,0.623302
user_058c1800,6,user_5c82df31,0.622968
user_058c1800,7,user_fe922ad0,0.610296
user_058c1800,8,user_c4c70447,0.605082
user_058c1800,9,user_07ec3726,0.604905
user_058c1800,10,user_ab86ab82,0.603233
user_058c1800,11,user_d691d016,0.603027
user_058c1800,12,user_56909460,0.598188
user_058c1800,13,user_ff7631ef,0.596783
user_058c1800,14,user_c35d6565,0.593289
user_058c1800,15,user_96d9cb9a,0.591028
user_0697c470,1,user_0cc626ee,0.858711
user_0697c470,2,user_69df6330,0.807777
user_0697c470,3,user_c5f32c0d,0.793177
user_0697c470,4,user_adab54a0,0.790309
user_0697c470,5,user_f27da10a,0.788849
user_0697c470,6,user_c008345b,0.786128
user_0697c470,7,user_0a0bcaa6,0.782424
user_0697c470,8,user_4b139395,0.779118
user_0697c470,9,user_b23aa915,0.775159
user_0697c470,10,user_d849ac6e,0.770633
user_0697c470,11,user_3f2fbc90,0.769569
user_0697c470,12,user_e59c000f,0.768459
user_0697c470,13,user_030cf51a,0.767565
user_0697c470,14,user_dae4304f,0.763911
user_0697c470,15,user_5993b36a,0.762882
user_07cb458d,1,user_f1e357ad,0.616745
user_07cb458d,2,user_16b87e34,0.588298
user_07cb458d,3,user_ab439a92,0.588109
user_07cb458d,4,user_683369b1,0.584526
user_07cb458d,5,user_338e1332,0.581311
user_07cb458d,6,user_19622b77,0.574135
user_07cb458d,7,user_1246b252,0.567160
user_07cb458d,8,user_efb27a8e,0.566762
user_07cb458d,9,user_2f4cc646,0.563635
user_07cb458d,10,user_07cb458d,0.554389
user_07cb458d,11,user_88e84020,0.552255
user_07cb458d,12,user_41b20ee4,0.549281
user_07cb458d,13,user_c994138f,0.547747
user_07cb458d,14,user_9d9fba70,0.547500
user_07cb458d,15,user_0b1b1d1c,0.547144
user_07db2c6a,1,user_00723699,0.807624
user_07db2c6a,2,user_2dc10d2d,0.801816
user_07db2c6a,3,user_7af2ed90,0.780169
user_07db2c6a,4,user_a7f8db34,0.775444
user_07db2c6a,5,user_fb64cb55,0.773529
user_07db2c6a,6,user_858fa00c,0.756922
user_07db2c6a,7,user_903329bb,0.753189
user_07db2c6a,8,user_8713f22a,0.752232
user_07db2c6a,9,user_a2825b06,0.750979
user_07db2c6a,10,user_acb51eed,0.749722
user_07db2c6a,11,user_0f0ad720,0.745760
user_07db2c6a,12,user_6169d3b8,0.743284
user_07db2c6a,13,user_940c7213,0.732940
user_07db2c6a,14,user_835666af,0.732630
user_07db2c6a,15,user_1c45ab75,0.729799
user_07faa0fc,1,user_74c84045,0.757104
user_07faa0fc,2,user_07faa0fc,0.752328
user_07faa0fc,3,user_1b2d69c1,0.743673
user_07faa0fc,4,user_4144252d,0.704389
user_07faa0fc,5,user_b4214db6,0.695290
user_07faa0fc,6,user_0e82fe11,0.691105
user_07faa0fc,7,user_fcf93ee8,0.687251
user_07faa0fc,8,user_ff39b6cf,0.681401
user_07faa0fc,9,user_233fda02,0.680354
user_07faa0fc,10,user_f4f9490d,0.679873
user_07faa0fc,11,user_107259c3,0.678027
user_07faa0fc,12,user_2cb4b018,0.677026
user_07faa0fc,13,user_bd05225b,0.676621
user_07faa0fc,14,user_058d9dc1,0.676511
user_07faa0fc,15,user_903329bb,0.675711
user_08aa624b,1,user_b325310b,0.874890
user_08aa624b,2,user_ee89e069,0.862058
user_08aa624b,3,user_2d74cd4c,0.854094
user_08aa624b,4,user_08aa624b,0.850861
user_08aa624b,5,user_afff552a,0.839883
user_08aa624b,6,user_f8e2246f,0.826622
user_08aa624b,7,user_b6b89f00,0.821344
user_08aa624b,8,user_6bb64984,0.820032
user_08aa624b,9,user_fba6bcd4,0.807377
user_08aa624b,10,user_aa2fbe83,0.803632
user_08aa624b,11,user_9dda4af9,0.800474
user_08aa624b,12,user_1b7f8c56,0.789662
user_08aa624b,13,user_b6350ec1,0.789195
user_08aa624b,14,user_d6175d39,0.782897
user_08aa624b,15,user_940c7213,0.781720
user_08c32973,1,user_7c3d63ce,0.815051
user_08c32973,2,user_7de6f343,0.786847
user_08c32973,3,user_421ae417,0.777158
user_08c32973,4,user_0bc8e727,0.766252
user_08c32973,5,user_04f39d22,0.764880
user_08c32973,6,user_6fa47d61,0.756615
user_08c32973,7,user_2c2a5c24,0.754659
user_08c32973,8,user_ba8b1c05,0.742599
user_08c32973,9,user_82c86537,0.740000
user_08c32973,10,user_795650bb,0.735502
user_08c32973,11,user_74cfb8ef,0.728285
user_08c32973,12,user_bf30f80d,0.726995
user_08c32973,13,user_4ea1ef09,0.726903
user_08c32973,14,user_6d421600,0.724671
user_08c32973,15,user_bd6a40d5,0.724511
user_08e9ce6e,1,user_372c2b3e,0.732224
user_08e9ce6e,2,user_8713f22a,0.724313
user_08e9ce6e,3,user_74cfb8ef,0.717086
user_08e9ce6e,4,user_3bb7992e,0.707805
user_08e9ce6e,5,user_25652863,0.696538
user_08e9ce6e,6,user_85c97ea1,0.693421
user_08e9ce6e,7,user_7de6f343,0.689935
user_08e9ce6e,8,user_40efa894,0.686938
user_08e9ce6e,9,user_58bfeaad,0.686591
user_08e9ce6e,10,user_6fa47d61,0.685951
user_08e9ce6e,11,user_2efde048,0.685003
user_08e9ce6e,12,user_ba8b1c05,0.682738
user_08e9ce6e,13,user_a615a6d1,0.681758
user_08e9ce6e,14,user_f5e1eee0,0.680911
user_08e9ce6e,15,user_4ea1ef09,0.676238
user_092e219d,1,user_b16e0cf8,0.868787
user_092e219d,2,user_5c5a0b40,0.863893
user_092e219d,3,user_e5a6abbe,0.858445
user_092e219d,4,user_b23aa915,0.853072
user_092e219d,5,user_96013176,0.850403
user_092e219d,6,user_17607ebc,0.842824
user_092e219d,7,user_886f7373,0.841952
user_092e219d,8,user_ef954c6e,0.838112
user_092e219d,9,user_5881b259,0.836350
user_092e219d,10,user_c5f32c0d,0.832048
user_092e219d,11,user_02d03e8a,0.830320
user_092e219d,12,user_f654c33b,0.828832
user_092e219d,13,user_8a760553,0.827954
user_092e219d,14,user_adab54a0,0.822842
user_092e219d,15,user_dc32d458,0.820131
user_0a0bcaa6,1,user_ded778b8,0.841971
user_0a0bcaa6,2,user_70bbda36,0.818592
user_0a0bcaa6,3,user_e2e59795,0.816436
user_0a0bcaa6,4,user_0c578ab5,0.814821
user_0a0bcaa6,5,user_f0cf195f,0.811479
user_0a0bcaa6,6,user_107259c3,0.804508
user_0a0bcaa6,7,user_ba085464,0.800885
user_0a0bcaa6,8,user_dca78fea,0.798479
user_0a0bcaa6,9,user_500badda,0.795962
user_0a0bcaa6,10,user_03410579,0.792947
user_0a0bcaa6,11,user_586752e4,0.792405
user_0a0bcaa6,12,user_e802076d,0.790270
user_0a0bcaa6,13,user_a7b901f2,0.786536
user_0a0bcaa6,14,user_acb899e9,0.786352
user_0a0bcaa6,15,user_2cb4b018,0.785363
user_0a245f61,1,user_30802254,0.890633
user_0a245f61,2,user_b23aa915,0.845973
user_0a245f61,3,user_adab54a0,0.818760
user_0a245f61,4,user_02d03e8a,0.810604
user_0a245f61,5,user_15179955,0.810257
user_0a245f61,6,user_80dc757f,0.806926
user_0a245f61,7,user_5c5a0b40,0.801596
user_0a245f61,8,user_406c399e,0.800514
user_0a245f61,9,user_e802076d,0.799059
user_0a245f61,10,user_8f8346ad,0.785576
user_0a245f61,11,user_886f7373,0.783219
user_0a245f61,12,user_111cfe7d,0.780511
user_0a245f61,13,user_b16e0cf8,0.779587
user_0a245f61,14,user_5d1b0daf,0.778406
user_0a245f61,15,user_f654c33b,0.771099
user_0b5c256a,1,user_15179955,0.871944
user_0b5c256a,2,user_80dc757f,0.852051
user_0b5c256a,3,user_5881b259,0.836477
user_0b5c256a,4,user_83e30c57,0.833650
user_0b5c256a,5,user_f654c33b,0.827420
user_0b5c256a,6,user_fde2d265,0.820350
user_0b5c256a,7,user_b23aa915,0.814359
user_0b5c256a,8,user_adab54a0,0.808205
user_0b5c256a,9,user_954805d7,0.808169
user_0b5c256a,10,user_b16e0cf8,0.804508
user_0b5c256a,11,user_ef954c6e,0.799736
user_0b5c256a,12,user_d199bef3,0.797438
user_0b5c256a,13,user_d1d16d30,0.793443
user_0b5c256a,14,user_02d03e8a,0.790776
user_0b5c256a,15,user_5c5a0b40,0.789940
user_0b64b183,1,user_0898fc4b,0.859670
user_0b64b183,2,user_c5f32c0d,0.851211
user_0b64b183,3,user_bd05225b,0.845070
user_0b64b183,4,user_032e5bc8,0.844682
user_0b64b183,5,user_70bbda36,0.835901
user_0b64b183,6,user_03969305,0.835833
user_0b64b183,7,user_b16e0cf8,0.833049
user_0b64b183,8,user_81c4dae1,0.831461
user_0b64b183,9,user_fba6bcd4,0.827808
user_0b64b183,10,user_ef954c6e,0.827028
user_0b64b183,11,user_e5a6abbe,0.826233
user_0b64b183,12,user_0669bdf6,0.825463
user_0b64b183,13,user_e59c000f,0.825231
user_0b64b183,14,user_02016939,0.824264
user_0b64b183,15,user_1b7f8c56,0.823680
user_0c578ab5,1,user_107259c3,0.673726
user_0c578ab5,2,user_d4c7b4c0,0.664848
user_0c578ab5,3,user_07db2c6a,0.663321
user_0c578ab5,4,user_9c88ee3d,0.661883
user_0c578ab5,5,user_ea67f9c6,0.656130
user_0c578ab5,6,user_b1d0760b,0.646261
user_0c578ab5,7,user_586752e4,0.643399
user_0c578ab5,8,user_6476648d,0.638270
user_0c578ab5,9,user_737dd050,0.631587
user_0c578ab5,10,user_ff39b6cf,0.630404
user_0c578ab5,11,user_efb27a8e,0.629908
user_0c578ab5,12,user_6169d3b8,0.627615
user_0c578ab5,13,user_17054ec7,0.627197
user_0c578ab5,14,user_e2e59795,0.626910
user_0c578ab5,15,user_52f895f1,0.625247
user_0c8c48ac,1,user_111cfe7d,0.787667
user_0c8c48ac,2,user_02d03e8a,0.786778
user_0c8c48ac,3,user_0cc626ee,0.780951
user_0c8c48ac,4,user_5c5a0b40,0.776896
user_0c8c48ac,5,user_a4a77a7d,0.776816
user_0c8c48ac,6,user_ecc1ca0a,0.775959
user_0c8c48ac,7,user_6a0b0e92,0.769778
user_0c8c48ac,8,user_3f2fbc90,0.768990
user_0c8c48ac,9,user_586752e4,0.766312
user_0c8c48ac,10,user_96013176,0.764769
user_0c8c48ac,11,user_d758a0a1,0.763971
user_0c8c48ac,12,user_f27da10a,0.763218
user_0c8c48ac,13,user_94f185bc,0.763134
user_0c8c48ac,14,user_8d22714e,0.762753
user_0c8c48ac,15,user_8292753c,0.762503
user_0cc626ee,1,user_e7ff2beb,0.792402
user_0cc626ee,2,user_66772d98,0.792230
user_0cc626ee,3,user_df8dc9bb,0.773218
user_0cc626ee,4,user_89e04335,0.770230
user_0cc626ee,5,user_147d1bbb,0.769919
user_0cc626ee,6,user_e802076d,0.764990
user_0cc626ee,7,user_5c82df31,0.764592
user_0cc626ee,8,user_96013176,0.764491
user_0cc626ee,9,user_4144252d,0.762384
user_0cc626ee,10,user_bd05225b,0.761861
user_0cc626ee,11,user_a7c6197a,0.761392
user_0cc626ee,12,user_03410579,0.759896
user_0cc626ee,13,user_e59c000f,0.751824
user_0cc626ee,14,user_0cc626ee,0.750031
user_0cc626ee,15,user_886f7373,0.748947
user_0cd29f02,1,user_e6057285,0.819509
user_0cd29f02,2,user_fba6bcd4,0.817597
user_0cd29f02,3,user_18892460,0.815972
user_0cd29f02,4,user_a01f16ac,0.813109
user_0cd29f02,5,user_886f7373,0.797892
user_0cd29f02,6,user_72b93300,0.790221
user_0cd29f02,7,user_5993b36a,0.789407
user_0cd29f02,8,user_1936a7c3,0.786988
user_0cd29f02,9,user_a6c5a10c,0.784399
user_0cd29f02,10,user_1f1dc5e0,0.783046
user_0cd29f02,11,user_ef954c6e,0.781104
user_0cd29f02,12,user_01916bd2,0.780228
user_0cd29f02,13,user_7b052f32,0.778794
user_0cd29f02,14,user_62b122b9,0.776401
user_0cd29f02,15,user_205d25f3,0.776303
user_0f0ad720,1,user_0669bdf6,0.796264
user_0f0ad720,2,user_032e5bc8,0.796108
user_0f0ad720,3,user_8d22714e,0.795860
user_0f0ad720,4,user_226be32f,0.789705
user_0f0ad720,5,user_c5f32c0d,0.783529
user_0f0ad720,6,user_90e5fee6,0.782856
user_0f0ad720,7,user_0f0ad720,0.779953
user_0f0ad720,8,user_a615a6d1,0.779302
user_0f0ad720,9,user_a2825b06,0.779116
user_0f0ad720,10,user_0cc626ee,0.777499
user_0f0ad720,11,user_f27da10a,0.773793
user_0f0ad720,12,user_bd47000f,0.771869
user_0f0ad720,13,user_25798310,0.768012
user_0f0ad720,14,user_bd05225b,0.764287
user_0f0ad720,15,user_5b714afd,0.758077
user_107259c3,1,user_3353b96b,0.724887
user_107259c3,2,user_9c88ee3d,0.675444
user_107259c3,3,user_baeb91b3,0.672143
user_107259c3,4,user_7c7220a4,0.670759
user_107259c3,5,user_17054ec7,0.663651
user_107259c3,6,user_107259c3,0.652146
user_107259c3,7,user_ea67f9c6,0.645363
user_107259c3,8,user_0128a546,0.636103
user_107259c3,9,user_f070eee7,0.632402
user_107259c3,10,user_ff39b6cf,0.615514
user_107259c3,11,user_586752e4,0.610932
user_107259c3,12,user_ab434739,0.604209
user_107259c3,13,user_9a5457b0,0.603851
user_107259c3,14,user_3b79395c,0.600191
user_107259c3,15,user_7f623d19,0.591460
user_10e64e28,1,user_3535252b,0.828682
user_10e64e28,2,user_c35d6565,0.808414
user_10e64e28,3,user_9dda4af9,0.781595
user_10e64e28,4,user_8be3f554,0.768191
user_10e64e28,5,user_a6c5a10c,0.766871
user_10e64e28,6,user_daf37424,0.755654
user_10e64e28,7,user_dae4304f,0.751623
user_10e64e28,8,user_d691d016,0.748428
user_10e64e28,9,user_3971c3e6,0.746616
user_10e64e28,10,user_a8dc91a3,0.745994
user_10e64e28,11,user_72b93300,0.743967
user_10e64e28,12,user_c994138f,0.742819
user_10e64e28,13,user_a151ddab,0.740982
user_10e64e28,14,user_9ce96cbf,0.740905
user_10e64e28,15,user_f030b951,0.739453
user_111cfe7d,1,user_52f895f1,0.717893
user_111cfe7d,2,user_07ec3726,0.655434
user_111cfe7d,3,user_9a5457b0,0.654936
user_111cfe7d,4,user_4d4f73a6,0.621230
user_111cfe7d,5,user_ee923f9d,0.618042
user_111cfe7d,6,user_c50a487d,0.605276
user_111cfe7d,7,user_18522854,0.602442
user_111cfe7d,8,user_9818dcae,0.598496
user_111cfe7d,9,user_41b20ee4,0.598275
user_111cfe7d,10,user_b1c16312,0.597350
user_111cfe7d,11,user_3666402b,0.596593
user_111cfe7d,12,user_c7beef01,0.593899
user_111cfe7d,13,user_67acd9b1,0.593779
user_111cfe7d,14,user_fe922ad0,0.591254
user_111cfe7d,15,user_3bc84c13,0.587202
user_11e8421f,1,user_124651ff,0.770732
user_11e8421f,2,user_ba085464,0.753286
user_11e8421f,3,user_0bc8e727,0.724706
user_11e8421f,4,user_8d85acb5,0.706409
user_11e8421f,5,user_2cb4b018,0.701546
user_11e8421f,6,user_795650bb,0.695123
user_11e8421f,7,user_7bbd1543,0.688898
user_11e8421f,8,user_0c578ab5,0.687503
user_11e8421f,9,user_6c2d672f,0.678063
user_11e8421f,10,user_ded778b8,0.673202
user_11e8421f,11,user_cbabbcee,0.671564
user_11e8421f,12,user_fdcaaf41,0.659387
user_11e8421f,13,user_a3a4a20a,0.659271
user_11e8421f,14,user_39f8897b,0.653764
user_11e8421f,15,user_43049634,0.651857
user_1230e05a,1,user_2920b35e,0.859589
user_1230e05a,2,user_1ef33a43,0.731525
user_1230e05a,3,user_dd1d7b22,0.731318
user_1230e05a,4,user_5dc5c2dc,0.727497
user_1230e05a,5,user_70580e9a,0.727259
user_1230e05a,6,user_b6350ec1,0.724018
user_1230e05a,7,user_f030b951,0.723786
user_1230e05a,8,user_df3c19a7,0.723639
user_1230e05a,9,user_9692f077,0.723546
user_1230e05a,10,user_bd19a016,0.719293
user_1230e05a,11,user_b16e0cf8,0.714060
user_1230e05a,12,user_d6175d39,0.707689
user_1230e05a,13,user_fba6bcd4,0.698137
user_1230e05a,14,user_cc1c8897,0.695744
user_1230e05a,15,user_0cee87f3,0.694621
user_126670d7,1,user_9571d0d5,0.823819
user_126670d7,2,user_b49274ca,0.817607
user_126670d7,3,user_fc1cfe0b,0.813980
user_126670d7,4,user_f75c71f0,0.812845
user_126670d7,5,user_fdc08e26,0.801201
user_126670d7,6,user_6fc85c06,0.799860
user_126670d7,7,user_16ac4154,0.798388
user_126670d7,8,user_f930e37f,0.797939
user_126670d7,9,user_69df6330,0.796010
user_126670d7,10,user_e59c000f,0.794621
user_126670d7,11,user_03969305,0.794423
user_126670d7,12,user_56980aa9,0.792706
user_126670d7,13,user_b9036662,0.789561
user_126670d7,14,user_4db0d490,0.788559
user_126670d7,15,user_c34e791e,0.788324
user_1302cb61,1,user_b0129d9e,0.819103
user_1302cb61,2,user_03410579,0.812261
user_1302cb61,3,user_94cad3a5,0.806626
user_1302cb61,4,user_1a7d6cd5,0.802350
user_1302cb61,5,user_7f56f9a5,0.784134
user_1302cb61,6,user_89571ce8,0.767931
user_1302cb61,7,user_0d32f0ed,0.766219
user_1302cb61,8,user_63b4be5f,0.763677
user_1302cb61,9,user_3431c049,0.762415
user_1302cb61,10,user_16ac4154,0.761326
user_1302cb61,11,user_5c9b579a,0.760161
user_1302cb61,12,user_02fecea2,0.760109
user_1302cb61,13,user_920c074a,0.758533
user_1302cb61,14,user_f51339f8,0.757739
user_1302cb61,15,user_e7ff2beb,0.750168
user_13f8ee07,1,user_bbcbf015,0.673920
user_13f8ee07,2,user_c67f26cc,0.669836
user_13f8ee07,3,user_ebddf9c1,0.656572
user_13f8ee07,4,user_0a0bcaa6,0.652377
user_13f8ee07,5,user_c96b90fe,0.637633
user_13f8ee07,6,user_2dd189e3,0.635074
user_13f8ee07,7,user_c39d41d7,0.628712
user_13f8ee07,8,user_f930e37f,0.628587
user_13f8ee07,9,user_5a283043,0.622916
user_13f8ee07,10,user_c06d9b71,0.619927
user_13f8ee07,11,user_d758a0a1,0.617012
user_13f8ee07,12,user_dc326993,0.613086
user_13f8ee07,13,user_63b4be5f,0.608779
user_13f8ee07,14,user_d849ac6e,0.606602
user_13f8ee07,15,user_a57e47b1,0.603715
user_13fb2e34,1,user_13fb2e34,0.860103
user_13fb2e34,2,user_4144252d,0.827418
user_13fb2e34,3,user_c903d3bb,0.809896
user_13fb2e34,4,user_f4f9490d,0.759231
user_13fb2e34,5,user_29266f60,0.759221
user_13fb2e34,6,user_09dea596,0.758116
user_13fb2e34,7,user_fcf93ee8,0.756441
user_13fb2e34,8,user_87e5d9b0,0.753308
user_13fb2e34,9,user_8e5e899b,0.750850
user_13fb2e34,10,user_1a7d6cd5,0.749952
user_13fb2e34,11,user_cbabbcee,0.747540
user_13fb2e34,12,user_233fda02,0.742625
user_13fb2e34,13,user_ff39b6cf,0.738587
user_13fb2e34,14,user_03410579,0.729420
user_13fb2e34,15,user_107259c3,0.722808
user_147d1bbb,1,user_1a7d6cd5,0.849970
user_147d1bbb,2,user_b0129d9e,0.828084
user_147d1bbb,3,user_03410579,0.825558
user_147d1bbb,4,user_fdcaaf41,0.820438
user_147d1bbb,5,user_c50a487d,0.811012
user_147d1bbb,6,user_aabd2642,0.810897
user_147d1bbb,7,user_1246b252,0.810539
user_147d1bbb,8,user_8fb63eca,0.807550
user_147d1bbb,9,user_94cad3a5,0.794636
user_147d1bbb,10,user_89571ce8,0.794195
user_147d1bbb,11,user_500badda,0.793272
user_147d1bbb,12,user_4144252d,0.790643
user_147d1bbb,13,user_b63ea1d4,0.790349
user_147d1bbb,14,user_81a80789,0.789687
user_147d1bbb,15,user_920c074a,0.788879
user_14a2d3c6,1,user_0669bdf6,0.727379
user_14a2d3c6,2,user_dac2c359,0.723556
user_14a2d3c6,3,user_5ac1a174,0.715574
user_14a2d3c6,4,user_14a2d3c6,0.712368
