query_user_id,rank,candidate_user_id,score
user_02d03e8a,8,user_8be3f554,0.758203
user_02d03e8a,9,user_94f185bc,0.758084
user_02d03e8a,10,user_6fbf6191,0.754524
user_02d03e8a,11,user_ee8d5ec5,0.753070
user_02d03e8a,12,user_ab86ab82,0.749987
user_02d03e8a,13,user_96d9cb9a,0.745689
user_02d03e8a,14,user_16ac4154,0.744778
user_02d03e8a,15,user_f930e37f,0.740816
user_02d8a1f8,1,user_5881b259,0.852929
user_02d8a1f8,2,user_1936a7c3,0.826604
user_02d8a1f8,3,user_e6057285,0.825955
user_02d8a1f8,4,user_d1d16d30,0.823337
user_02d8a1f8,5,user_a01f16ac,0.817744
user_02d8a1f8,6,user_18892460,0.814717
user_02d8a1f8,7,user_cb2fe204,0.812483
user_02d8a1f8,8,user_5b714afd,0.811689
user_02d8a1f8,9,user_7b052f32,0.800871
user_02d8a1f8,10,user_bd05225b,0.799097
user_02d8a1f8,11,user_0b64b183,0.797164
user_02d8a1f8,12,user_0898fc4b,0.796311
user_02d8a1f8,13,user_eb0927d1,0.793651
user_02d8a1f8,14,user_dbc4828c,0.793553
user_02d8a1f8,15,user_fba6bcd4,0.793342
user_02fecea2,1,user_0d32f0ed,0.753558
user_02fecea2,2,user_81a80789,0.747768
user_02fecea2,3,user_364bb955,0.741132
user_02fecea2,4,user_1a7d6cd5,0.737859
user_02fecea2,5,user_3431c049,0.733964
user_02fecea2,6,user_02fecea2,0.732145
user_02fecea2,7,user_b0129d9e,0.725265
user_02fecea2,8,user_aabd2642,0.718868
user_02fecea2,9,user_da51dede,0.705711
user_02fecea2,10,user_3b1da5d9,0.699239
user_02fecea2,11,user_cbabbcee,0.695277
user_02fecea2,12,user_166a3647,0.694998
user_02fecea2,13,user_03410579,0.691857
user_02fecea2,14,user_0c578ab5,0.684690
user_02fecea2,15,user_1246b252,0.681517
user_03410579,1,user_03410579,0.885926
user_03410579,2,user_d691d016,0.872804
user_03410579,3,user_02fecea2,0.865926
user_03410579,4,user_3e284ba5,0.865165
user_03410579,5,user_7b5f54c0,0.864983
user_03410579,6,user_54c1ebee,0.858818
user_03410579,7,user_cbabbcee,0.854183
user_03410579,8,user_147d1bbb,0.848032
user_03410579,9,user_70bbda36,0.844880
user_03410579,10,user_1246b252,0.844001
user_03410579,11,user_166a3647,0.839389
user_03410579,12,user_1a7d6cd5,0.837361
user_03410579,13,user_0b1b1d1c,0.835826
user_03410579,14,user_81a80789,0.832370
user_03410579,15,user_c903d3bb,0.832267
user_043ea160,1,user_89e04335,0.766215
user_043ea160,2,user_3049510b,0.758719
user_043ea160,3,user_7f56f9a5,0.757251
user_043ea160,4,user_ef954c6e,0.753281
user_043ea160,5,user_18892460,0.752124
user_043ea160,6,user_83afc7b2,0.748443
user_043ea160,7,user_bf69de98,0.744867
user_043ea160,8,user_394c25cc,0.744415
user_043ea160,9,user_d2c97c8e,0.743638
user_043ea160,10,user_dca78fea,0.738439
user_043ea160,11,user_38dc2894,0.737633
user_043ea160,12,user_043ea160,0.737631
user_043ea160,13,user_7b052f32,0.732436
user_043ea160,14,user_9a307ebe,0.729867
user_043ea160,15,user_1936a7c3,0.729096
user_04d29f9c,1,user_56e6d0cd,0.842964
user_04d29f9c,2,user_4db0d490,0.806882
user_04d29f9c,3,user_57c1d6c0,0.800428
user_04d29f9c,4,user_91db6e48,0.795123
user_04d29f9c,5,user_65d73ac1,0.790246
user_04d29f9c,6,user_c35d6565,0.781707
user_04d29f9c,7,user_c2f18cf7,0.780931
user_04d29f9c,8,user_8be3f554,0.777222
user_04d29f9c,9,user_daf37424,0.777082
user_04d29f9c,10,user_d036c911,0.776773
user_04d29f9c,11,user_b6d05d1d,0.775526
user_04d29f9c,12,user_d5379647,0.773838
user_04d29f9c,13,user_9dda4af9,0.771983
user_04d29f9c,14,user_0eb2abf1,0.768010
user_04d29f9c,15,user_c994138f,0.764640
user_04d8419e,1,user_c7beef01,0.785512
user_04d8419e,2,user_4a57e449,0.775064
user_04d8419e,3,user_ab86ab82,0.764327
user_04d8419e,4,user_a16d1fb6,0.759250
user_04d8419e,5,user_9b6481e4,0.736421
user_04d8419e,6,user_2e05a7a0,0.735967
user_04d8419e,7,user_11e8421f,0.731833
user_04d8419e,8,user_9bee2a7c,0.702732
user_04d8419e,9,user_164fe4b8,0.698793
user_04d8419e,10,user_07ec3726,0.693808
user_04d8419e,11,user_32934d38,0.686487
user_04d8419e,12,user_c8f82360,0.682227
user_04d8419e,13,user_ffe2efae,0.681088
user_04d8419e,14,user_8006727d,0.678966
user_04d8419e,15,user_efb27a8e,0.678040
user_0521a7ac,1,user_8afa3eba,0.650468
user_0521a7ac,2,user_d4b7e22e,0.619741
user_0521a7ac,3,user_49b1ac46,0.617952
user_0521a7ac,4,user_75251485,0.601425
user_0521a7ac,5,user_78eff25f,0.592457
user_0521a7ac,6,user_4d4f73a6,0.585819
user_0521a7ac,7,user_2b03934e,0.584909
user_0521a7ac,8,user_1bcbacb3,0.581811
user_0521a7ac,9,user_9d9fba70,0.577193
user_0521a7ac,10,user_fe922ad0,0.576740
user_0521a7ac,11,user_942ff21e,0.575282
user_0521a7ac,12,user_a5d9fab6,0.572715
user_0521a7ac,13,user_b2dd04c8,0.572121
user_0521a7ac,14,user_c883258f,0.569249
user_0521a7ac,15,user_9b517815,0.567745
user_058c1800,1,user_5881b259,0.893337
user_058c1800,2,user_dbc4828c,0.876333
user_058c1800,3,user_c39d41d7,0.870907
user_058c1800,4,user_723406a0,0.867810
user_058c1800,5,user_fba6bcd4,0.866038
user_058c1800,6,user_f654c33b,0.859164
user_058c1800,7,user_7924afc9,0.856954
user_058c1800,8,user_cb2fe204,0.854403
user_058c1800,9,user_d1d16d30,0.851228
user_058c1800,10,user_a743aff9,0.847131
user_058c1800,11,user_f27da10a,0.846707
user_058c1800,12,user_636ad58f,0.846664
user_058c1800,13,user_d758a0a1,0.845428
user_058c1800,14,user_2e81a539,0.844149
user_058c1800,15,user_dc326993,0.842834
user_0697c470,1,user_e5a6abbe,0.880494
user_0697c470,2,user_c5f32c0d,0.870835
user_0697c470,3,user_032e5bc8,0.863818
user_0697c470,4,user_147d1bbb,0.856851
user_0697c470,5,user_8d22714e,0.856846
user_0697c470,6,user_5c5a0b40,0.856219
user_0697c470,7,user_25798310,0.854675
user_0697c470,8,user_c39d41d7,0.848713
user_0697c470,9,user_38ab51d4,0.845050
user_0697c470,10,user_b16e0cf8,0.843059
user_0697c470,11,user_bd05225b,0.842674
user_0697c470,12,user_858fa00c,0.842395
user_0697c470,13,user_54c1ebee,0.841923
user_0697c470,14,user_83afc7b2,0.841335
user_0697c470,15,user_5881b259,0.840540
user_07cb458d,1,user_aabd2642,0.784894
user_07cb458d,2,user_52d3881c,0.782517
user_07cb458d,3,user_4e54f3d7,0.764740
user_07cb458d,4,user_ef05ad51,0.762855
user_07cb458d,5,user_364bb955,0.759378
user_07cb458d,6,user_da51dede,0.747161
user_07cb458d,7,user_95d648bc,0.743931
user_07cb458d,8,user_920c074a,0.743053
user_07cb458d,9,user_e6dd44b0,0.740764
user_07cb458d,10,user_7b5f54c0,0.733319
user_07cb458d,11,user_ed1aaed8,0.722481
user_07cb458d,12,user_3e284ba5,0.718243
user_07cb458d,13,user_54c1ebee,0.716044
user_07cb458d,14,user_1b7f8c56,0.715040
user_07cb458d,15,user_25798310,0.713740
user_07db2c6a,1,user_3971c3e6,0.721940
user_07db2c6a,2,user_89e04335,0.720228
user_07db2c6a,3,user_10e64e28,0.715130
user_07db2c6a,4,user_daf37424,0.707075
user_07db2c6a,5,user_02016939,0.705544
user_07db2c6a,6,user_e6057285,0.704160
user_07db2c6a,7,user_54c1ebee,0.702334
user_07db2c6a,8,user_9a307ebe,0.702203
user_07db2c6a,9,user_e802076d,0.701678
user_07db2c6a,10,user_a6c5a10c,0.700548
user_07db2c6a,11,user_df8dc9bb,0.700232
user_07db2c6a,12,user_83afc7b2,0.699279
user_07db2c6a,13,user_a151ddab,0.698871
user_07db2c6a,14,user_586752e4,0.698461
user_07db2c6a,15,user_886f7373,0.698102
user_07faa0fc,1,user_07faa0fc,0.793997
user_07faa0fc,2,user_23e46560,0.692081
user_07faa0fc,3,user_58892c7c,0.677194
user_07faa0fc,4,user_2eaaa117,0.624297
user_07faa0fc,5,user_1b2d69c1,0.622949
user_07faa0fc,6,user_74c84045,0.590892
user_07faa0fc,7,user_85c97ea1,0.560863
user_07faa0fc,8,user_e30558fe,0.551732
user_07faa0fc,9,user_74da5a13,0.551119
user_07faa0fc,10,user_903329bb,0.549289
user_07faa0fc,11,user_baa70592,0.545617
user_07faa0fc,12,user_9ee84e18,0.520334
user_07faa0fc,13,user_476670f9,0.507203
user_07faa0fc,14,user_687feee4,0.504059
user_07faa0fc,15,user_233fda02,0.503527
user_08aa624b,1,user_b325310b,0.922432
user_08aa624b,2,user_2d74cd4c,0.908141
user_08aa624b,3,user_b6b89f00,0.862372
user_08aa624b,4,user_ee89e069,0.856829
user_08aa624b,5,user_f8e2246f,0.853324
user_08aa624b,6,user_afff552a,0.833139
user_08aa624b,7,user_6bb64984,0.819684
user_08aa624b,8,user_08aa624b,0.813863
user_08aa624b,9,user_99c67f2f,0.810819
user_08aa624b,10,user_8fbb6d9c,0.804784
user_08aa624b,11,user_aa2fbe83,0.803426
user_08aa624b,12,user_fba6bcd4,0.794008
user_08aa624b,13,user_9e39a95d,0.791843
user_08aa624b,14,user_940c7213,0.786360
user_08aa624b,15,user_d3663143,0.784992
user_08c32973,1,user_2c2a5c24,0.860109
user_08c32973,2,user_04f39d22,0.857465
user_08c32973,3,user_7de6f343,0.834276
user_08c32973,4,user_6fa47d61,0.825097
user_08c32973,5,user_0bc8e727,0.819793
user_08c32973,6,user_bf30f80d,0.818735
user_08c32973,7,user_08c32973,0.817144
user_08c32973,8,user_6d421600,0.803650
user_08c32973,9,user_421ae417,0.799411
user_08c32973,10,user_e409a56d,0.798909
user_08c32973,11,user_f3377028,0.797168
user_08c32973,12,user_2efde048,0.795101
user_08c32973,13,user_1a4bec69,0.794021
user_08c32973,14,user_83e45cc0,0.787046
user_08c32973,15,user_4ea1ef09,0.786500
user_08e9ce6e,1,user_aa19d173,0.820903
user_08e9ce6e,2,user_7de6f343,0.795946
user_08e9ce6e,3,user_5fddc7f1,0.785497
user_08e9ce6e,4,user_74cfb8ef,0.774758
user_08e9ce6e,5,user_c73333a5,0.774518
user_08e9ce6e,6,user_0f0ad720,0.760712
user_08e9ce6e,7,user_ba8b1c05,0.757595
user_08e9ce6e,8,user_687feee4,0.755719
user_08e9ce6e,9,user_372c2b3e,0.755364
user_08e9ce6e,10,user_421ae417,0.752321
user_08e9ce6e,11,user_2c2a5c24,0.749038
user_08e9ce6e,12,user_25652863,0.745772
user_08e9ce6e,13,user_40efa894,0.744696
user_08e9ce6e,14,user_eced69e7,0.744685
user_08e9ce6e,15,user_e6dd44b0,0.743423
user_092e219d,1,user_69df6330,0.869227
user_092e219d,2,user_c39d41d7,0.860759
user_092e219d,3,user_5993b36a,0.847214
user_092e219d,4,user_e8d15537,0.841547
user_092e219d,5,user_636ad58f,0.839165
user_092e219d,6,user_5881b259,0.837017
user_092e219d,7,user_e59c000f,0.832092
user_092e219d,8,user_a743aff9,0.830869
user_092e219d,9,user_f654c33b,0.829847
user_092e219d,10,user_a4a77a7d,0.826386
user_092e219d,11,user_723406a0,0.823030
user_092e219d,12,user_c5f32c0d,0.822634
user_092e219d,13,user_bd05225b,0.822507
user_092e219d,14,user_0898fc4b,0.822448
user_092e219d,15,user_03969305,0.822234
user_0a0bcaa6,1,user_d14b7d7b,0.673861
user_0a0bcaa6,2,user_8c0c7619,0.670033
user_0a0bcaa6,3,user_63b4ae7a,0.635962
user_0a0bcaa6,4,user_8006727d,0.618072
user_0a0bcaa6,5,user_0a3f46b9,0.618058
user_0a0bcaa6,6,user_8f08aa94,0.612437
user_0a0bcaa6,7,user_126670d7,0.600967
user_0a0bcaa6,8,user_2c3eb234,0.588018
user_0a0bcaa6,9,user_938164a5,0.563258
user_0a0bcaa6,10,user_c0392523,0.541299
user_0a0bcaa6,11,user_ab86ab82,0.540146
user_0a0bcaa6,12,user_4bf6a4a0,0.535923
user_0a0bcaa6,13,user_c1a70ab7,0.534585
user_0a0bcaa6,14,user_bbb0205e,0.534245
user_0a0bcaa6,15,user_8be3f554,0.526181
user_0a245f61,1,user_0a245f61,0.834099
user_0a245f61,2,user_8be3f554,0.810044
user_0a245f61,3,user_b4214db6,0.806060
user_0a245f61,4,user_57c1d6c0,0.804624
user_0a245f61,5,user_c2f18cf7,0.803434
user_0a245f61,6,user_5b698646,0.796696
user_0a245f61,7,user_65d73ac1,0.796610
user_0a245f61,8,user_eae91488,0.794765
user_0a245f61,9,user_3121653d,0.794716
user_0a245f61,10,user_b6d05d1d,0.794621
user_0a245f61,11,user_4db0d490,0.793614
user_0a245f61,12,user_91db6e48,0.793091
user_0a245f61,13,user_29cd4556,0.792964
user_0a245f61,14,user_d93b53bd,0.787128
user_0a245f61,15,user_8d968cfb,0.783828
user_0b5c256a,1,user_d1d16d30,0.871867
user_0b5c256a,2,user_c06d9b71,0.871176
user_0b5c256a,3,user_5881b259,0.867713
user_0b5c256a,4,user_f654c33b,0.846852
user_0b5c256a,5,user_c39d41d7,0.840109
user_0b5c256a,6,user_83e30c57,0.834019
user_0b5c256a,7,user_b16e0cf8,0.829952
user_0b5c256a,8,user_45926b89,0.829294
user_0b5c256a,9,user_954805d7,0.827083
user_0b5c256a,10,user_7924afc9,0.826464
user_0b5c256a,11,user_e1730a9c,0.823144
user_0b5c256a,12,user_fde2d265,0.822252
user_0b5c256a,13,user_1a2755b3,0.820229
user_0b5c256a,14,user_e6057285,0.820042
user_0b5c256a,15,user_15179955,0.819725
user_0b64b183,1,user_0898fc4b,0.818467
user_0b64b183,2,user_c5f32c0d,0.806627
user_0b64b183,3,user_e5a6abbe,0.806534
user_0b64b183,4,user_032e5bc8,0.805372
user_0b64b183,5,user_e59c000f,0.804895
user_0b64b183,6,user_bd05225b,0.804097
user_0b64b183,7,user_03969305,0.803014
user_0b64b183,8,user_a4a77a7d,0.799244
user_0b64b183,9,user_e6dd44b0,0.798277
user_0b64b183,10,user_8d22714e,0.797641
user_0b64b183,11,user_147d1bbb,0.796497
user_0b64b183,12,user_5993b36a,0.796252
user_0b64b183,13,user_e6057285,0.791294
user_0b64b183,14,user_166a3647,0.791272
user_0b64b183,15,user_25798310,0.791153
user_0c578ab5,1,user_b1d0760b,0.778192
user_0c578ab5,2,user_66772d98,0.772911
user_0c578ab5,3,user_394c25cc,0.769356
user_0c578ab5,4,user_7f56f9a5,0.768411
user_0c578ab5,5,user_e6057285,0.760400
user_0c578ab5,6,user_a7b901f2,0.755546
user_0c578ab5,7,user_886f7373,0.749884
user_0c578ab5,8,user_54c1ebee,0.746608
user_0c578ab5,9,user_205d25f3,0.746058
user_0c578ab5,10,user_e2e59795,0.740916
user_0c578ab5,11,user_72b93300,0.740169
user_0c578ab5,12,user_d4c7b4c0,0.739513
user_0c578ab5,13,user_0521a7ac,0.738684
user_0c578ab5,14,user_bbe73426,0.737030
user_0c578ab5,15,user_52c9252c,0.733758
user_0c8c48ac,1,user_6058434c,0.705923
user_0c8c48ac,2,user_f5c4370b,0.639593
user_0c8c48ac,3,user_86685a27,0.624256
user_0c8c48ac,4,user_49b1ac46,0.617119
user_0c8c48ac,5,user_e70b6a25,0.612438
user_0c8c48ac,6,user_d5379647,0.611333
user_0c8c48ac,7,user_835666af,0.606213
user_0c8c48ac,8,user_9d9fba70,0.602942
user_0c8c48ac,9,user_378003e3,0.592907
user_0c8c48ac,10,user_d0a0f883,0.581924
user_0c8c48ac,11,user_1232c39b,0.575617
user_0c8c48ac,12,user_66a7ce5a,0.573567
user_0c8c48ac,13,user_a6a094cf,0.568919
user_0c8c48ac,14,user_858fa00c,0.566676
user_0c8c48ac,15,user_ce424e88,0.566233
user_0cc626ee,1,user_bd05225b,0.853741
user_0cc626ee,2,user_25798310,0.851591
user_0cc626ee,3,user_f27da10a,0.849883
user_0cc626ee,4,user_c5f32c0d,0.841474
user_0cc626ee,5,user_636ad58f,0.838366
user_0cc626ee,6,user_c39d41d7,0.837761
user_0cc626ee,7,user_a01f16ac,0.837351
user_0cc626ee,8,user_5b714afd,0.834123
user_0cc626ee,9,user_50e2a836,0.833919
user_0cc626ee,10,user_dbc4828c,0.833692
user_0cc626ee,11,user_5881b259,0.833378
user_0cc626ee,12,user_147d1bbb,0.822452
user_0cc626ee,13,user_405db206,0.816365
user_0cc626ee,14,user_723406a0,0.814531
user_0cc626ee,15,user_e5a6abbe,0.812582
user_0cd29f02,1,user_0cd29f02,0.693219
user_0cd29f02,2,user_efcacf59,0.590813
user_0cd29f02,3,user_dffc0da5,0.590227
user_0cd29f02,4,user_9ce96cbf,0.566113
user_0cd29f02,5,user_3535252b,0.565779
user_0cd29f02,6,user_a8dc91a3,0.564752
user_0cd29f02,7,user_c154e834,0.559817
user_0cd29f02,8,user_e88c308b,0.554867
user_0cd29f02,9,user_98ca16a6,0.548891
user_0cd29f02,10,user_72b93300,0.548715
user_0cd29f02,11,user_515ae840,0.548514
user_0cd29f02,12,user_36d44add,0.543473
user_0cd29f02,13,user_c35d6565,0.539209
user_0cd29f02,14,user_d2bd9832,0.537039
user_0cd29f02,15,user_2c69b83e,0.534646
user_0f0ad720,1,user_6ae9ce92,0.900824
user_0f0ad720,2,user_930dc61d,0.881898
user_0f0ad720,3,user_02016939,0.870539
user_0f0ad720,4,user_d9b8914f,0.853490
user_0f0ad720,5,user_70580e9a,0.820183
user_0f0ad720,6,user_ded778b8,0.810221
user_0f0ad720,7,user_70bbda36,0.800302
user_0f0ad720,8,user_ac6d6bff,0.786721
user_0f0ad720,9,user_1f09455f,0.786001
user_0f0ad720,10,user_be018f9d,0.778882
user_0f0ad720,11,user_7bbd1543,0.778482
user_0f0ad720,12,user_205d25f3,0.778395
user_0f0ad720,13,user_ba085464,0.771712
user_0f0ad720,14,user_fde27362,0.768875
user_0f0ad720,15,user_baeb91b3,0.764652
user_107259c3,1,user_17054ec7,0.734527
user_107259c3,2,user_aa4cc34a,0.715825
user_107259c3,3,user_0128a546,0.698248
user_107259c3,4,user_baeb91b3,0.686598
user_107259c3,5,user_9c88ee3d,0.684474
user_107259c3,6,user_87e5d9b0,0.672306
user_107259c3,7,user_3353b96b,0.669487
user_107259c3,8,user_107259c3,0.668224
user_107259c3,9,user_7c7220a4,0.660065
user_107259c3,10,user_f070eee7,0.649353
user_107259c3,11,user_8e5e899b,0.644378
user_107259c3,12,user_9fe4e0f5,0.637546
user_107259c3,13,user_a411fb06,0.632224
user_107259c3,14,user_233fda02,0.628990
user_107259c3,15,user_ea67f9c6,0.626693
user_10e64e28,1,user_a0f5ae47,0.655305
user_10e64e28,2,user_3535252b,0.638224
user_10e64e28,3,user_c536b01d,0.632726
user_10e64e28,4,user_4e800fa1,0.627096
user_10e64e28,5,user_10e64e28,0.621597
user_10e64e28,6,user_4f8b6987,0.612098
user_10e64e28,7,user_39b3eda0,0.608806
user_10e64e28,8,user_efcacf59,0.608660
user_10e64e28,9,user_a6c5a10c,0.604810
user_10e64e28,10,user_bf69de98,0.600161
user_10e64e28,11,user_d499c752,0.592043
user_10e64e28,12,user_970963fd,0.585112
user_10e64e28,13,user_e88c308b,0.582304
user_10e64e28,14,user_c34f1f4d,0.574893
user_10e64e28,15,user_8be3f554,0.573305
user_111cfe7d,1,user_cf393213,0.822195
user_111cfe7d,2,user_cdd86523,0.779976
user_111cfe7d,3,user_61f90240,0.758637
user_111cfe7d,4,user_9600e8bf,0.758516
user_111cfe7d,5,user_111cfe7d,0.752644
user_111cfe7d,6,user_41d0c897,0.748590
user_111cfe7d,7,user_0eb2abf1,0.747897
user_111cfe7d,8,user_259776c7,0.747267
user_111cfe7d,9,user_6fbf6191,0.745288
user_111cfe7d,10,user_84c14a6f,0.744269
user_111cfe7d,11,user_c4c70447,0.742128
user_111cfe7d,12,user_39939c54,0.735343
user_111cfe7d,13,user_ba4a78fc,0.734754
user_111cfe7d,14,user_6b86248b,0.725249
user_111cfe7d,15,user_a6c2e760,0.725183
user_11e8421f,1,user_3e1f9dc1,0.664078
user_11e8421f,2,user_8d85acb5,0.641002
user_11e8421f,3,user_11e8421f,0.604071
user_11e8421f,4,user_8ac8f24f,0.589605
user_11e8421f,5,user_124651ff,0.589486
user_11e8421f,6,user_0bc8e727,0.588249
user_11e8421f,7,user_f7538815,0.585367
user_11e8421f,8,user_cbabbcee,0.584486
user_11e8421f,9,user_795650bb,0.581897
user_11e8421f,10,user_21b4fa31,0.570490
user_11e8421f,11,user_9c5071dd,0.566849
user_11e8421f,12,user_6c2d672f,0.566533
user_11e8421f,13,user_39f8897b,0.565941
user_11e8421f,14,user_c96b90fe,0.552160
user_11e8421f,15,user_0c578ab5,0.551595
user_1230e05a,1,user_2920b35e,0.818003
user_1230e05a,2,user_d6175d39,0.726533
user_1230e05a,3,user_b6350ec1,0.691256
user_1230e05a,4,user_cc1c8897,0.677982
user_1230e05a,5,user_1ef33a43,0.674590
user_1230e05a,6,user_25652863,0.668780
user_1230e05a,7,user_07cb458d,0.668150
user_1230e05a,8,user_70580e9a,0.667000
user_1230e05a,9,user_6169d3b8,0.664181
user_1230e05a,10,user_fba6bcd4,0.662923
user_1230e05a,11,user_aa31484a,0.655732
user_1230e05a,12,user_8663226a,0.654609
user_1230e05a,13,user_f030b951,0.651138
user_1230e05a,14,user_b16e0cf8,0.650779
user_1230e05a,15,user_b4214db6,0.649779
user_126670d7,1,user_d2bd9832,0.656784
user_126670d7,2,user_18522854,0.646312
user_126670d7,3,user_8e5e899b,0.633007
user_126670d7,4,user_ecc1ca0a,0.626161
user_126670d7,5,user_7d944883,0.624101
user_126670d7,6,user_83b871b5,0.621243
user_126670d7,7,user_49b1ac46,0.620077
user_126670d7,8,user_788a8bb7,0.619674
user_126670d7,9,user_0521a7ac,0.614781
user_126670d7,10,user_737dd050,0.613512
user_126670d7,11,user_9d8095fc,0.613061
user_126670d7,12,user_a2503734,0.612929
user_126670d7,13,user_8285a696,0.611427
user_126670d7,14,user_3239132f,0.611056
user_126670d7,15,user_394c25cc,0.610846
user_1302cb61,1,user_9b6481e4,0.696874
user_1302cb61,2,user_ab8e847b,0.681343
user_1302cb61,3,user_9818dcae,0.672840
user_1302cb61,4,user_942ff21e,0.672803
user_1302cb61,5,user_a411fb06,0.671921
user_1302cb61,6,user_ffe2efae,0.670637
user_1302cb61,7,user_9a5457b0,0.645897
user_1302cb61,8,user_e8e9acac,0.628743
user_1302cb61,9,user_07ec3726,0.626228
user_1302cb61,10,user_4d4f73a6,0.621585
user_1302cb61,11,user_67acd9b1,0.615733
user_1302cb61,12,user_fe922ad0,0.609857
user_1302cb61,13,user_4a57e449,0.607139
user_1302cb61,14,user_3431c049,0.598669
user_1302cb61,15,user_94cad3a5,0.596824
user_13f8ee07,1,user_f930e37f,0.643176
user_13f8ee07,2,user_dc326993,0.637973
user_13f8ee07,3,user_bbcbf015,0.617852
user_13f8ee07,4,user_ebddf9c1,0.616596
user_13f8ee07,5,user_41d0c897,0.614709
user_13f8ee07,6,user_8dd20d7f,0.613336
user_13f8ee07,7,user_1df51301,0.610643
user_13f8ee07,8,user_ee8d5ec5,0.610603
user_13f8ee07,9,user_3ae49e46,0.607305
user_13f8ee07,10,user_5993b36a,0.605367
user_13f8ee07,11,user_cf393213,0.601043
user_13f8ee07,12,user_8be3f554,0.600074
user_13f8ee07,13,user_ab86ab82,0.589234
user_13f8ee07,14,user_a75b16f2,0.585057
user_13f8ee07,15,user_9571d0d5,0.584361
user_13fb2e34,1,user_87e5d9b0,0.853960
user_13fb2e34,2,user_233fda02,0.816776
user_13fb2e34,3,user_8e5e899b,0.787721
user_13fb2e34,4,user_4144252d,0.771418
user_13fb2e34,5,user_f4f9490d,0.767747
user_13fb2e34,6,user_3b90fb53,0.765953
user_13fb2e34,7,user_13fb2e34,0.756961
user_13fb2e34,8,user_29266f60,0.748791
user_13fb2e34,9,user_ff39b6cf,0.738082
user_13fb2e34,10,user_cbabbcee,0.726372
user_13fb2e34,11,user_107259c3,0.714663
user_13fb2e34,12,user_94cad3a5,0.709106
user_13fb2e34,13,user_1a7d6cd5,0.706775
user_13fb2e34,14,user_5ac1a174,0.704068
user_13fb2e34,15,user_ea67f9c6,0.700035
user_147d1bbb,1,user_df8dc9bb,0.851392
user_147d1bbb,2,user_54c1ebee,0.840663
user_147d1bbb,3,user_70bbda36,0.833340
user_147d1bbb,4,user_166a3647,0.827895
user_147d1bbb,5,user_aabd2642,0.825716
user_147d1bbb,6,user_586752e4,0.825500
user_147d1bbb,7,user_81a80789,0.822822
user_147d1bbb,8,user_5a6f92a6,0.821778
user_147d1bbb,9,user_b63ea1d4,0.820783
user_147d1bbb,10,user_147d1bbb,0.817102
user_147d1bbb,11,user_25798310,0.816431
user_147d1bbb,12,user_7b5f54c0,0.815362
user_147d1bbb,13,user_364bb955,0.813551
user_147d1bbb,14,user_b0129d9e,0.812746
user_147d1bbb,15,user_02fecea2,0.809102
user_14a2d3c6,1,user_14a2d3c6,0.794986
user_14a2d3c6,2,user_dac2c359,0.768711
user_14a2d3c6,3,user_5ac1a174,0.731890
user_14a2d3c6,4,user_d758a0a1,0.714922
